P0001,239,1145,827,14,135,-90
P0002,243,1125,827,9,135,-90
P0003,245,1105,827,4,135,-90
P0004,246,1085,827,-0,135,-90
P0005,245,1065,827,-5,135,-90
P0006,242,1045,827,-10,135,-90
P0007,238,1026,827,-14,135,-90
P0008,232,1007,827,-19,135,-90
P0009,225,988,827,-24,135,-90
P0010,216,970,827,-28,135,-90
P0011,206,953,827,-33,135,-90
P0012,195,937,827,-37,135,-90
P0013,182,921,827,-42,135,-90
P0014,168,907,827,-47,135,-90
P0015,153,894,827,-51,135,-90
P0016,137,882,827,-56,135,-90
P0017,120,871,827,-61,135,-90
P0018,102,862,827,-65,135,-90
P0019,83,855,827,-70,135,-90
P0020,64,849,827,-75,135,-90
P0021,45,844,827,-79,135,-90
P0022,25,841,827,-84,135,-90
P0023,5,840,827,-89,135,-90
P0024,-15,840,827,-93,135,-90
P0025,-35,842,827,-98,135,-90
P0026,-54,846,827,-102,135,-90
P0027,-74,851,827,-107,135,-90
P0028,-93,857,827,-112,135,-90
P0029,-111,865,827,-116,135,-90
P0030,-128,875,827,-121,135,-90
P0031,-145,886,827,-126,135,-90
P0032,-161,898,827,-130,135,-90
P0033,-176,912,827,-135,135,-90
P0034,-189,927,827,-140,135,-90
P0035,-202,942,827,-144,135,-90
P0036,-213,959,827,-149,135,-90
P0037,-222,976,827,-153,135,-90
P0038,-230,995,827,-158,135,-90
P0039,-237,1013,827,-163,135,-90
P0040,-241,1029,827,-166,135,-90
P0041,-245,1048,827,-171,135,-90
P0042,-248,1068,827,-176,135,-90
P0043,-248,1088,827,180,135,-90
P0044,-247,1108,827,175,135,-90
P0045,-245,1128,827,170,135,-90
P0046,-241,1148,827,166,135,-90
P0047,-235,1167,827,161,135,-90
P0048,-228,1185,827,156,135,-90
P0049,-219,1203,827,152,135,-90
P0050,-209,1221,827,147,135,-90
P0002,-197,1237,827,143,135,-90
P0002,-184,1252,827,138,135,-90
P0003,-170,1267,827,133,135,-90
P0004,-155,1280,827,129,135,-90
P0005,-139,1292,827,124,135,-90
P0006,-122,1302,827,119,135,-90
P0007,-104,1311,827,115,135,-90
P0008,-86,1319,827,110,135,-90
P0009,-67,1325,827,105,135,-90
P0010,-47,1329,827,101,135,-90
P0011,-28,1332,827,96,135,-90
P0012,-8,1334,827,91,135,-90
P0013,12,1333,827,87,135,-90
P0014,32,1331,827,82,135,-90
P0015,52,1328,827,78,135,-90
P0016,71,1323,827,73,135,-90
P0017,90,1316,827,68,135,-90
P0018,108,1308,827,64,135,-90
P0019,126,1298,827,59,135,-90
P0020,143,1287,827,54,135,-90
P0021,158,1275,827,50,135,-90
P0022,173,1262,827,45,135,-90
P0023,187,1247,827,40,135,-90
P0024,199,1231,827,36,135,-90
P0025,210,1215,827,31,135,-90
P0026,220,1197,827,27,135,-90
P0027,228,1179,827,22,135,-90
P0028,235,1160,827,17,135,-90
P0029,239,1145,827,14,135,-90
P0001,399,1248,-13,-158,135,90
P0002,406,1229,-13,-161,135,90
P0003,413,1210,-13,-164,135,90
P0004,418,1191,-13,-166,135,90
P0005,422,1171,-13,-169,135,90
P0006,426,1151,-13,-171,135,90
P0007,428,1132,-13,-174,135,90
P0008,430,1112,-13,-177,135,90
P0009,430,1092,-13,-179,135,90
P0010,430,1072,-13,178,135,90
P0011,429,1052,-13,175,135,90
P0012,427,1032,-13,173,135,90
P0013,424,1012,-13,170,135,90
P0014,420,992,-13,167,135,90
P0015,415,973,-13,165,135,90
P0016,409,954,-13,162,135,90
P0017,405,944,-13,160,135,90
P0018,405,944,-13,160,135,90
P0019,398,925,-13,158,135,90
P0020,390,907,-13,155,135,90
P0021,381,889,-13,152,135,90
P0022,372,871,-13,150,135,90
P0023,361,854,-13,147,135,90
P0024,350,838,-13,144,135,90
P0025,338,822,-13,142,135,90
P0026,325,806,-13,139,135,90
P0027,312,791,-13,136,135,90
P0028,298,777,-13,134,135,90
P0029,283,764,-13,131,135,90
P0030,268,751,-13,128,135,90
P0031,252,739,-13,126,135,90
P0032,235,728,-13,123,135,90
P0033,218,717,-13,120,135,90
P0034,201,707,-13,118,135,90
P0035,183,698,-13,115,135,90
P0036,164,690,-13,112,135,90
P0037,146,683,-13,110,135,90
P0038,127,677,-13,107,135,90
P0039,108,671,-13,104,135,90
P0040,88,667,-13,102,135,90
P0041,68,663,-13,99,135,90
P0042,49,660,-13,96,135,90
P0043,29,659,-13,94,135,90
P0044,9,658,-13,91,135,90
P0045,-11,658,-13,88,135,90
P0046,-31,659,-13,86,135,90
P0047,-51,661,-13,83,135,90
P0048,-71,664,-13,80,135,90
P0049,-91,667,-13,78,135,90
P0050,-110,672,-13,75,135,90
P0002,-129,678,-13,72,135,90
P0002,-148,684,-13,70,135,90
P0003,-167,692,-13,67,135,90
P0004,-185,700,-13,64,135,90
P0005,-203,709,-13,62,135,90
P0006,-220,719,-13,59,135,90
P0007,-237,729,-13,56,135,90
P0008,-254,741,-13,54,135,90
P0009,-270,753,-13,51,135,90
P0010,-285,766,-13,48,135,90
P0011,-299,779,-13,46,135,90
P0012,-313,794,-13,43,135,90
P0013,-327,809,-13,40,135,90
P0014,-339,824,-13,38,135,90
P0015,-351,840,-13,35,135,90
P0016,-362,857,-13,32,135,90
P0017,-373,874,-13,30,135,90
P0018,-382,891,-13,27,135,90
P0019,-391,909,-13,24,135,90
P0001,-399,928,-13,22,135,90
P0002,-406,947,-13,19,135,90
P0003,-412,966,-13,16,135,90
P0004,-417,985,-13,14,135,90
P0005,-422,1004,-13,11,135,90
P0006,-425,1024,-13,9,135,90
P0007,-428,1044,-13,6,135,90
P0008,-429,1064,-13,3,135,90
P0009,-430,1084,-13,1,135,90
P0010,-429,1104,-13,-2,135,90
P0011,-428,1124,-13,-5,135,90
P0012,-426,1144,-13,-7,135,90
P0013,-423,1164,-13,-10,135,90
P0014,-419,1183,-13,-13,135,90
P0015,-414,1203,-13,-15,135,90
P0016,-408,1222,-13,-18,135,90
P0017,-405,1232,-13,-20,135,90
P0018,-405,1232,-13,-20,135,90
P0019,-398,1251,-13,-22,135,90
P0020,-390,1269,-13,-25,135,90
P0021,-381,1287,-13,-28,135,90
P0022,-371,1304,-13,-30,135,90
P0023,-361,1321,-13,-33,135,90
P0024,-349,1338,-13,-36,135,90
P0025,-337,1354,-13,-38,135,90
P0026,-325,1369,-13,-41,135,90
P0027,-311,1384,-13,-44,135,90
P0028,-297,1398,-13,-46,135,90
P0029,-282,1412,-13,-49,135,90
P0030,-267,1425,-13,-52,135,90
P0031,-251,1437,-13,-54,135,90
P0032,-235,1448,-13,-57,135,90
P0033,-218,1459,-13,-60,135,90
P0034,-200,1468,-13,-62,135,90
P0035,-182,1477,-13,-65,135,90
P0036,-164,1485,-13,-68,135,90
P0037,-145,1492,-13,-70,135,90
P0038,-126,1499,-13,-73,135,90
P0039,-107,1504,-13,-76,135,90
P0040,-87,1509,-13,-78,135,90
P0041,-68,1512,-13,-81,135,90
P0042,-48,1515,-13,-84,135,90
P0043,-28,1517,-13,-86,135,90
P0044,-8,1518,-13,-89,135,90
P0045,12,1518,-13,-92,135,90
P0046,32,1517,-13,-94,135,90
P0047,52,1515,-13,-97,135,90
P0048,72,1512,-13,-100,135,90
P0049,91,1508,-13,-102,135,90
P0050,111,1503,-13,-105,135,90
P0002,130,1498,-13,-108,135,90
P0002,149,1491,-13,-110,135,90
P0003,167,1484,-13,-113,135,90
P0004,186,1476,-13,-116,135,90
P0005,203,1467,-13,-118,135,90
P0006,221,1457,-13,-121,135,90
P0007,238,1446,-13,-124,135,90
P0008,254,1435,-13,-126,135,90
P0009,270,1423,-13,-129,135,90
P0010,285,1410,-13,-132,135,90
P0011,300,1396,-13,-134,135,90
P0012,314,1382,-13,-137,135,90
P0013,327,1367,-13,-140,135,90
P0014,340,1351,-13,-142,135,90
P0015,352,1335,-13,-145,135,90
P0016,363,1319,-13,-148,135,90
P0017,373,1302,-13,-150,135,90
P0018,383,1284,-13,-153,135,90
P0019,392,1266,-13,-156,135,90
P0001,135,746,-10,112,140,90
P0031,116,739,-10,109,140,90
P0032,97,734,-10,106,140,90
P0033,77,729,-10,102,140,90
P0034,58,725,-10,99,140,90
P0035,38,722,-10,96,140,90
P0036,18,721,-10,93,140,90
P0037,-2,720,-10,90,140,90
P0038,-22,721,-10,87,140,90
P0039,-42,722,-10,84,140,90
P0040,-62,725,-10,81,140,90
P0041,-81,729,-10,77,140,90
P0042,-101,734,-10,74,140,90
P0043,-120,740,-10,71,140,90
P0044,-139,747,-10,68,140,90
P0045,-157,755,-10,65,140,90
P0046,-175,764,-10,62,140,90
P0047,-192,774,-10,59,140,90
P0048,-209,785,-10,55,140,90
P0049,-225,796,-10,52,140,90
P0050,-241,809,-10,49,140,90
P0002,-255,823,-10,46,140,90
P0002,-269,837,-10,43,140,90
P0003,-283,852,-10,40,140,90
P0004,-295,868,-10,37,140,90
P0005,-306,884,-10,34,140,90
P0006,-317,901,-10,30,140,90
P0007,-327,918,-10,27,140,90
P0008,-335,936,-10,24,140,90
P0009,-340,947,-10,22,140,90
P0010,-347,965,-10,19,140,90
P0011,-353,985,-10,16,140,90
P0012,-358,1004,-10,13,140,90
P0013,-362,1023,-10,10,140,90
