P0001,209,766,218,148,140,90
P0002,198,749,218,143,140,90
P0003,185,734,218,139,140,90
P0004,172,719,218,134,140,90
P0005,157,706,218,129,140,90
P0006,141,694,218,125,140,90
P0007,124,683,218,120,140,90
P0008,106,674,218,115,140,90
P0009,88,666,218,111,140,90
P0010,69,660,218,106,140,90
P0011,49,655,218,101,140,90
P0012,29,652,218,97,140,90
P0013,10,651,218,92,140,90
P0014,-10,651,218,87,140,90
P0015,-30,652,218,83,140,90
P0016,-50,656,218,78,140,90
P0017,-69,661,218,73,140,90
P0018,-88,667,218,69,140,90
P0019,-107,675,218,64,140,90
P0020,-124,685,218,59,140,90
P0021,-141,695,218,55,140,90
P0022,-157,708,218,50,140,90
P0023,-172,721,218,45,140,90
P0024,-185,736,218,41,140,90
P0025,-198,751,218,36,140,90
P0026,-209,768,218,31,140,90
P0027,-219,785,218,27,140,90
P0028,-227,804,218,22,140,90
P0029,-234,822,218,18,140,90
P0030,-239,842,218,13,140,90
P0031,-243,861,218,8,140,90
P0032,-245,881,218,4,140,90
P0033,-245,901,218,-1,140,90
P0034,-244,921,218,-6,140,90
P0035,-241,941,218,-10,140,90
P0036,-237,960,218,-15,140,90
P0037,-231,980,218,-20,140,90
P0038,-223,998,218,-24,140,90
P0039,-214,1016,218,-29,140,90
P0040,-208,1027,218,-32,140,90
P0041,-196,1043,218,-37,140,90
P0042,-184,1059,218,-41,140,90
P0043,-170,1073,218,-46,140,90
P0044,-155,1087,218,-51,140,90
P0045,-139,1099,218,-55,140,90
P0046,-122,1109,218,-60,140,90
P0047,-104,1119,218,-65,140,90
P0048,-86,1127,218,-69,140,90
P0049,-67,1133,218,-74,140,90
P0050,-48,1138,218,-79,140,90
P0002,-28,1141,218,-83,140,90
P0002,-8,1142,218,-88,140,90
P0003,12,1142,218,-93,140,90
P0004,32,1140,218,-97,140,90
P0005,52,1137,218,-102,140,90
P0006,71,1132,218,-107,140,90
P0007,90,1126,218,-111,140,90
P0008,108,1118,218,-116,140,90
P0009,126,1108,218,-121,140,90
P0010,143,1097,218,-125,140,90
P0011,159,1085,218,-130,140,90
P0012,173,1072,218,-135,140,90
P0013,187,1057,218,-139,140,90
P0014,199,1041,218,-144,140,90
P0015,211,1025,218,-149,140,90
P0016,220,1007,218,-153,140,90
P0017,229,989,218,-158,140,90
