P0001,-1018,2035,216,169,135,90
P0002,-1023,2015,216,164,135,90
P0003,-1029,1996,216,159,135,90
P0004,-1037,1978,216,155,135,90
P0005,-1046,1960,216,150,135,90
P0006,-1056,1943,216,146,135,90
P0007,-1068,1927,216,141,135,90
P0008,-1081,1912,216,137,135,90
P0009,-1096,1898,216,132,135,90
P0010,-1111,1885,216,127,135,90
P0011,-1128,1874,216,123,135,90
P0012,-1145,1864,216,118,135,90
P0013,-1163,1855,216,114,135,90
P0014,-1181,1848,216,109,135,90
P0015,-1201,1842,216,104,135,90
P0016,-1220,1838,216,100,135,90
P0017,-1240,1835,216,95,135,90
P0018,-1260,1834,216,91,135,90
P0019,-1280,1834,216,86,135,90
P0020,-1300,1837,216,82,135,90
P0021,-1319,1840,216,77,135,90
P0022,-1339,1846,216,72,135,90
P0023,-1357,1852,216,68,135,90
P0024,-1376,1861,216,63,135,90
P0025,-1393,1870,216,59,135,90
P0026,-1410,1881,216,54,135,90
P0027,-1425,1894,216,49,135,90
P0028,-1440,1907,216,45,135,90
P0029,-1454,1922,216,40,135,90
P0030,-1466,1938,216,36,135,90
P0031,-1477,1955,216,31,135,90
P0032,-1487,1972,216,27,135,90
P0033,-1495,1990,216,22,135,90
P0034,-1502,2009,216,17,135,90
P0035,-1507,2028,216,13,135,90
P0036,-1510,2048,216,8,135,90
P0037,-1512,2068,216,4,135,90
P0038,-1513,2088,216,-1,135,90
P0039,-1512,2108,216,-6,135,90
P0040,-1509,2128,216,-10,135,90
P0041,-1508,2133,216,-11,135,90
P0042,-1508,2133,216,-11,135,90
P0043,-1503,2152,216,-16,135,90
P0044,-1497,2171,216,-21,135,90
P0045,-1489,2190,216,-25,135,90
P0046,-1480,2208,216,-30,135,90
P0047,-1470,2225,216,-34,135,90
P0048,-1458,2241,216,-39,135,90
P0049,-1445,2256,216,-43,135,90
P0050,-1430,2270,216,-48,135,90
P0002,-1415,2282,216,-53,135,90
P0002,-1398,2294,216,-57,135,90
P0003,-1381,2304,216,-62,135,90
P0004,-1363,2313,216,-66,135,90
P0005,-1345,2320,216,-71,135,90
P0006,-1325,2326,216,-76,135,90
P0007,-1306,2330,216,-80,135,90
P0008,-1286,2333,216,-85,135,90
P0009,-1266,2334,216,-89,135,90
P0010,-1246,2333,216,-94,135,90
P0011,-1226,2331,216,-98,135,90
P0012,-1207,2327,216,-103,135,90
P0013,-1187,2322,216,-108,135,90
P0014,-1169,2315,216,-112,135,90
P0015,-1150,2307,216,-117,135,90
P0016,-1133,2297,216,-121,135,90
P0017,-1116,2286,216,-126,135,90
P0018,-1101,2274,216,-131,135,90
P0019,-1086,2260,216,-135,135,90
P0020,-1072,2246,216,-140,135,90
P0021,-1060,2230,216,-144,135,90
P0022,-1049,2213,216,-149,135,90
P0023,-1039,2196,216,-153,135,90
P0024,-1031,2177,216,-158,135,90
P0025,-1024,2159,216,-163,135,90
P0026,-1019,2139,216,-167,135,90
P0027,-1016,2120,216,-172,135,90
P0028,-1014,2100,216,-176,135,90
P0029,-1013,2080,216,179,135,90
P0030,-1014,2060,216,174,135,90
P0031,-1017,2040,216,170,135,90
P0032,-1018,2035,216,169,135,90
