P0001,297,2200,68,180,140,90
P0002,296,2180,68,176,140,90
P0003,294,2160,68,172,140,90
P0004,291,2140,68,169,140,90
P0005,286,2121,68,165,140,90
P0006,280,2102,68,161,140,90
P0007,273,2083,68,157,140,90
P0008,265,2065,68,154,140,90
P0009,256,2047,68,150,140,90
P0010,245,2030,68,146,140,90
P0011,233,2014,68,142,140,90
P0012,220,1999,68,139,140,90
P0013,207,1984,68,135,140,90
P0014,192,1971,68,131,140,90
P0015,177,1958,68,127,140,90
P0016,160,1946,68,123,140,90
P0017,143,1936,68,120,140,90
P0018,126,1927,68,116,140,90
P0019,107,1918,68,112,140,90
P0020,89,1912,68,108,140,90
P0021,69,1906,68,105,140,90
P0022,50,1901,68,101,140,90
P0023,30,1898,68,97,140,90
P0024,10,1897,68,93,140,90
P0025,-10,1896,68,90,140,90
P0026,-30,1897,68,86,140,90
P0027,-50,1899,68,82,140,90
P0028,-69,1902,68,78,140,90
P0029,-89,1907,68,74,140,90
P0030,-108,1913,68,71,140,90
P0031,-127,1920,68,67,140,90
P0032,-145,1929,68,63,140,90
P0033,-162,1938,68,59,140,90
P0034,-179,1949,68,56,140,90
P0035,-195,1961,68,52,140,90
P0036,-210,1974,68,48,140,90
P0037,-225,1988,68,44,140,90
P0038,-238,2002,68,41,140,90
P0039,-251,2018,68,37,140,90
P0040,-262,2034,68,33,140,90
P0041,-273,2052,68,29,140,90
P0042,-282,2069,68,25,140,90
P0043,-290,2088,68,22,140,90
P0044,-297,2106,68,18,140,90
P0045,-302,2126,68,14,140,90
P0046,-306,2145,68,10,140,90
P0047,-309,2165,68,7,140,90
P0048,-311,2185,68,3,140,90
P0049,-311,2200,68,0,140,90
P0002,-311,2200,68,0,140,90
P0002,-311,2220,68,-4,140,90
P0003,-309,2240,68,-8,140,90
P0004,-305,2260,68,-11,140,90
P0005,-301,2279,68,-15,140,90
P0006,-295,2298,68,-19,140,90
P0007,-288,2317,68,-23,140,90
P0008,-280,2335,68,-26,140,90
P0009,-270,2353,68,-30,140,90
P0010,-260,2370,68,-34,140,90
