P0001,-1424,1695,190,139,135,90
P0002,-1439,1681,190,130,135,90
P0003,-1455,1670,190,120,135,90
P0004,-1473,1661,190,111,135,90
P0005,-1492,1656,190,101,135,90
P0006,-1512,1653,190,92,135,90
P0007,-1532,1654,190,83,135,90
P0008,-1552,1659,190,73,135,90
P0009,-1570,1666,190,64,135,90
P0010,-1587,1676,190,54,135,90
P0011,-1603,1689,190,45,135,90
P0012,-1616,1704,190,36,135,90
P0013,-1626,1721,190,26,135,90
P0014,-1633,1740,190,17,135,90
P0015,-1637,1759,190,7,135,90
P0016,-1638,1779,190,-2,135,90
P0017,-1636,1799,190,-11,135,90
P0018,-1631,1818,190,-21,135,90
P0019,-1622,1837,190,-30,135,90
P0020,-1611,1853,190,-39,135,90
P0021,-1608,1855,190,-41,135,90
P0022,-1608,1855,190,-41,135,90
P0023,-1594,1869,190,-50,135,90
P0024,-1578,1881,190,-60,135,90
P0025,-1560,1889,190,-69,135,90
P0026,-1541,1895,190,-79,135,90
P0027,-1521,1897,190,-88,135,90
P0028,-1501,1896,190,-97,135,90
P0029,-1481,1892,190,-107,135,90
P0030,-1463,1885,190,-116,135,90
P0031,-1445,1875,190,-126,135,90
P0032,-1430,1862,190,-135,135,90
P0033,-1417,1846,190,-144,135,90
P0034,-1407,1829,190,-154,135,90
P0035,-1400,1811,190,-163,135,90
P0036,-1395,1791,190,-173,135,90
P0037,-1394,1771,190,178,135,90
P0038,-1397,1751,190,169,135,90
P0039,-1402,1732,190,159,135,90
P0040,-1411,1714,190,150,135,90
P0041,-1422,1698,190,141,135,90
P0042,-1424,1695,190,139,135,90
