P0001,-1014,2109,76,-174,135,90
P0002,-1013,2089,76,-179,135,90
P0003,-1013,2069,76,177,135,90
P0004,-1015,2049,76,172,135,90
P0005,-1019,2030,76,167,135,90
P0006,-1024,2010,76,163,135,90
P0007,-1031,1991,76,158,135,90
P0008,-1039,1973,76,154,135,90
P0009,-1048,1956,76,149,135,90
P0010,-1059,1939,76,145,135,90
P0011,-1072,1923,76,140,135,90
P0012,-1085,1908,76,135,135,90
P0013,-1100,1895,76,131,135,90
P0014,-1115,1882,76,126,135,90
P0015,-1132,1871,76,122,135,90
P0016,-1149,1861,76,117,135,90
P0017,-1168,1853,76,112,135,90
P0018,-1186,1846,76,108,135,90
P0019,-1206,1841,76,103,135,90
P0020,-1225,1837,76,99,135,90
P0021,-1245,1834,76,94,135,90
P0022,-1265,1834,76,90,135,90
P0023,-1285,1835,76,85,135,90
P0024,-1305,1837,76,80,135,90
P0025,-1324,1842,76,76,135,90
P0026,-1344,1847,76,71,135,90
P0027,-1362,1854,76,67,135,90
P0028,-1380,1863,76,62,135,90
P0029,-1398,1873,76,57,135,90
P0030,-1414,1885,76,53,135,90
P0031,-1429,1897,76,48,135,90
P0032,-1444,1911,76,44,135,90
P0033,-1457,1926,76,39,135,90
P0034,-1469,1942,76,35,135,90
P0035,-1480,1959,76,30,135,90
P0036,-1489,1977,76,25,135,90
P0037,-1497,1995,76,21,135,90
P0038,-1503,2014,76,16,135,90
P0039,-1508,2034,76,12,135,90
P0040,-1511,2053,76,7,135,90
P0041,-1512,2059,76,6,135,90
P0042,-1512,2059,76,6,135,90
P0043,-1513,2079,76,1,135,90
P0044,-1513,2099,76,-3,135,90
P0045,-1511,2118,76,-8,135,90
P0046,-1507,2138,76,-13,135,90
P0047,-1502,2157,76,-17,135,90
P0048,-1495,2176,76,-22,135,90
P0049,-1487,2195,76,-26,135,90
P0050,-1478,2212,76,-31,135,90
P0002,-1467,2229,76,-35,135,90
P0002,-1454,2245,76,-40,135,90
P0003,-1441,2259,76,-45,135,90
P0004,-1426,2273,76,-49,135,90
P0005,-1411,2286,76,-54,135,90
P0006,-1394,2297,76,-58,135,90
P0007,-1377,2307,76,-63,135,90
P0008,-1358,2315,76,-68,135,90
P0009,-1340,2322,76,-72,135,90
P0010,-1320,2327,76,-77,135,90
P0011,-1301,2331,76,-81,135,90
P0012,-1281,2333,76,-86,135,90
P0013,-1261,2334,76,-90,135,90
P0014,-1241,2333,76,-95,135,90
P0015,-1221,2330,76,-100,135,90
P0016,-1202,2326,76,-104,135,90
P0017,-1182,2320,76,-109,135,90
P0018,-1164,2313,76,-113,135,90
P0019,-1146,2305,76,-118,135,90
P0020,-1128,2295,76,-123,135,90
P0021,-1112,2283,76,-127,135,90
P0022,-1097,2270,76,-132,135,90
P0023,-1082,2257,76,-136,135,90
P0024,-1069,2242,76,-141,135,90
P0025,-1057,2226,76,-145,135,90
P0026,-1046,2209,76,-150,135,90
P0027,-1037,2191,76,-155,135,90
P0028,-1029,2172,76,-159,135,90
P0029,-1023,2154,76,-164,135,90
P0030,-1018,2134,76,-168,135,90
P0031,-1015,2114,76,-173,135,90
P0032,-1014,2109,76,-174,135,90
