P0001,-1634,1664,46,90,135,90
P0002,-1654,1664,46,90,135,90
P0003,-1674,1664,46,90,135,90
P0004,-1694,1664,46,90,135,90
P0005,-1714,1664,46,90,135,90
P0006,-1734,1664,46,90,135,90
P0007,-1754,1664,46,90,135,90
P0008,-1774,1664,46,90,135,90
P0009,-1794,1664,46,90,135,90
P0010,-1814,1664,46,90,135,90
P0011,-1834,1664,46,90,135,90
P0012,-1854,1664,46,90,135,90
P0013,-1874,1664,46,90,135,90
P0014,-1894,1664,46,90,135,90
P0015,-1914,1664,46,90,135,90
P0016,-1920,1664,46,90,135,90
P0017,-1920,1684,46,0,135,90
P0018,-1920,1704,46,0,135,90
P0019,-1920,1724,46,0,135,90
P0020,-1920,1744,46,0,135,90
P0021,-1920,1764,46,0,135,90
P0022,-1920,1784,46,0,135,90
P0023,-1920,1804,46,0,135,90
P0024,-1920,1824,46,0,135,90
P0025,-1920,1844,46,0,135,90
P0026,-1920,1864,46,0,135,90
P0027,-1920,1884,46,0,135,90
P0028,-1920,1904,46,0,135,90
P0029,-1920,1924,46,0,135,90
P0030,-1920,1944,46,0,135,90
P0031,-1920,1964,46,0,135,90
P0032,-1920,1984,46,0,135,90
P0033,-1920,2004,46,0,135,90
P0034,-1920,2024,46,0,135,90
P0035,-1920,2044,46,0,135,90
P0036,-1920,2064,46,0,135,90
P0037,-1920,2084,46,0,135,90
P0038,-1920,2104,46,0,135,90
P0039,-1920,2124,46,0,135,90
P0040,-1920,2144,46,0,135,90
P0041,-1920,2150,46,0,135,90
P0042,-1900,2150,46,-90,135,90
P0043,-1880,2150,46,-90,135,90
P0044,-1860,2150,46,-90,135,90
P0045,-1840,2150,46,-90,135,90
P0046,-1820,2150,46,-90,135,90
P0047,-1800,2150,46,-90,135,90
P0048,-1780,2150,46,-90,135,90
P0049,-1760,2150,46,-90,135,90
P0050,-1740,2150,46,-90,135,90
P0002,-1720,2150,46,-90,135,90
P0002,-1700,2150,46,-90,135,90
P0003,-1680,2150,46,-90,135,90
P0004,-1660,2150,46,-90,135,90
P0005,-1640,2150,46,-90,135,90
P0006,-1620,2150,46,-90,135,90
P0007,-1600,2150,46,-90,135,90
P0008,-1580,2150,46,-90,135,90
P0009,-1560,2150,46,-90,135,90
P0010,-1540,2150,46,-90,135,90
P0011,-1520,2150,46,-90,135,90
P0012,-1500,2150,46,-90,135,90
P0013,-1494,2150,46,-90,135,90
P0014,-1494,2130,46,-180,135,90
P0015,-1494,2110,46,-180,135,90
P0016,-1494,2090,46,-180,135,90
P0017,-1494,2070,46,-180,135,90
P0018,-1494,2050,46,-180,135,90
P0019,-1494,2030,46,-180,135,90
P0020,-1494,2010,46,-180,135,90
P0021,-1494,1990,46,-180,135,90
P0022,-1494,1970,46,-180,135,90
P0023,-1494,1950,46,-180,135,90
P0024,-1494,1930,46,-180,135,90
P0025,-1494,1910,46,-180,135,90
P0026,-1494,1890,46,-180,135,90
P0027,-1494,1870,46,-180,135,90
P0028,-1494,1850,46,-180,135,90
P0029,-1494,1830,46,-180,135,90
P0030,-1494,1810,46,-180,135,90
P0031,-1494,1790,46,-180,135,90
P0032,-1494,1770,46,-180,135,90
P0033,-1494,1750,46,-180,135,90
P0034,-1494,1730,46,-180,135,90
P0035,-1494,1710,46,-180,135,90
P0036,-1494,1690,46,-180,135,90
P0037,-1494,1670,46,-180,135,90
P0038,-1494,1664,46,-180,135,90
P0039,-1494,1664,46,90,135,90
P0040,-1514,1664,46,90,135,90
P0041,-1534,1664,46,90,135,90
P0042,-1554,1664,46,90,135,90
P0043,-1574,1664,46,90,135,90
P0044,-1594,1664,46,90,135,90
P0045,-1614,1664,46,90,135,90
P0046,-1634,1664,46,90,135,90
