P0001,-51,1206,436,-45,135,90
P0002,-36,1221,436,-45,135,90
P0003,-22,1235,436,-45,135,90
P0004,-8,1249,436,-45,135,90
P0005,6,1263,436,-45,135,90
P0006,20,1277,436,-45,135,90
P0007,34,1291,436,-45,135,90
P0008,48,1305,436,-45,135,90
P0009,63,1320,436,-45,135,90
P0010,77,1334,436,-45,135,90
P0011,80,1337,436,-45,135,90
P0001,-47,1210,433,0,90,0
P0002,-47,1210,413,0,90,0
P0003,-47,1210,393,0,90,0
P0004,-47,1210,373,0,90,0
P0005,-47,1210,353,0,90,0
P0006,-47,1210,333,0,90,0
P0001,260,1509,333,123,135,-90
P0014,276,1520,333,126,135,-90
P0015,292,1532,333,129,135,-90
P0016,307,1545,333,132,135,-90
P0017,322,1558,333,134,135,-90
P0018,336,1573,333,137,135,-90
P0019,349,1588,333,140,135,-90
P0020,361,1604,333,143,135,-90
P0021,373,1620,333,146,135,-90
P0022,384,1637,333,149,135,-90
P0023,394,1654,333,152,135,-90
P0024,403,1672,333,155,135,-90
P0025,411,1690,333,157,135,-90
P0026,418,1709,333,160,135,-90
P0027,424,1728,333,163,135,-90
P0028,430,1747,333,166,135,-90
P0029,434,1767,333,169,135,-90
P0030,437,1786,333,172,135,-90
P0031,440,1806,333,175,135,-90
P0032,441,1826,333,178,135,-90
P0033,441,1846,333,-180,135,-90
P0034,441,1852,333,-179,135,-90
P0002,441,1852,333,178,135,-90
P0002,441,1872,333,-179,135,-90
P0003,441,1892,333,-176,135,-90
P0004,439,1912,333,-174,135,-90
P0005,436,1932,333,-171,135,-90
P0006,433,1951,333,-168,135,-90
P0007,428,1971,333,-166,135,-90
P0008,423,1990,333,-163,135,-90
P0009,417,2009,333,-160,135,-90
P0010,409,2028,333,-158,135,-90
P0011,401,2046,333,-155,135,-90
P0012,392,2064,333,-152,135,-90
P0013,383,2081,333,-149,135,-90
P0014,372,2098,333,-147,135,-90
P0015,361,2115,333,-144,135,-90
P0016,348,2131,333,-141,135,-90
P0017,336,2146,333,-139,135,-90
P0018,322,2161,333,-136,135,-90
P0019,317,2165,333,-135,135,-90
P0002,317,2165,333,-135,135,-90
P0002,303,2179,333,-132,135,-90
P0003,288,2192,333,-130,135,-90
P0004,272,2205,333,-127,135,-90
P0005,256,2216,333,-124,135,-90
P0006,239,2227,333,-121,135,-90
P0007,222,2237,333,-119,135,-90
P0008,204,2246,333,-116,135,-90
P0009,186,2255,333,-113,135,-90
P0010,167,2262,333,-111,135,-90
P0011,148,2269,333,-108,135,-90
P0012,129,2274,333,-105,135,-90
P0013,110,2279,333,-103,135,-90
P0014,90,2283,333,-100,135,-90
P0015,70,2286,333,-97,135,-90
P0016,50,2288,333,-94,135,-90
P0017,31,2289,333,-92,135,-90
P0018,11,2289,333,-89,135,-90
P0019,6,2289,333,-88,135,-90
P0002,6,2289,333,-92,135,-90
P0002,-14,2289,333,-89,135,-90
P0003,-34,2289,333,-87,135,-90
P0004,-54,2287,333,-84,135,-90
P0005,-74,2284,333,-81,135,-90
P0006,-94,2281,333,-79,135,-90
P0007,-113,2277,333,-76,135,-90
P0008,-133,2272,333,-74,135,-90
P0009,-152,2266,333,-71,135,-90
P0010,-170,2259,333,-69,135,-90
P0011,-189,2251,333,-66,135,-90
P0012,-207,2243,333,-64,135,-90
P0013,-225,2233,333,-61,135,-90
P0014,-242,2223,333,-58,135,-90
P0015,-259,2212,333,-56,135,-90
P0016,-275,2201,333,-53,135,-90
P0017,-291,2189,333,-51,135,-90
P0018,-306,2176,333,-48,135,-90
P0019,-321,2162,333,-46,135,-90
P0020,-335,2148,333,-43,135,-90
P0021,-348,2133,333,-41,135,-90
P0022,-361,2117,333,-38,135,-90
P0023,-373,2101,333,-36,135,-90
P0024,-384,2085,333,-33,135,-90
P0025,-395,2068,333,-30,135,-90
P0026,-404,2050,333,-28,135,-90
P0027,-413,2032,333,-25,135,-90
P0028,-421,2014,333,-23,135,-90
P0029,-429,1996,333,-20,135,-90
P0030,-435,1977,333,-18,135,-90
P0031,-441,1957,333,-15,135,-90
P0032,-446,1938,333,-13,135,-90
P0033,-450,1918,333,-10,135,-90
P0034,-453,1899,333,-7,135,-90
P0035,-455,1879,333,-5,135,-90
P0036,-456,1859,333,-2,135,-90
P0037,-456,1839,333,0,135,-90
P0038,-456,1827,333,2,135,-90
P0002,-456,1827,333,-1,135,-90
P0002,-456,1807,333,1,135,-90
P0003,-455,1787,333,3,135,-90
P0004,-454,1767,333,6,135,-90
P0005,-451,1747,333,8,135,-90
P0006,-448,1727,333,11,135,-90
P0007,-444,1708,333,13,135,-90
P0008,-439,1688,333,16,135,-90
P0009,-433,1669,333,18,135,-90
P0010,-427,1650,333,20,135,-90
P0011,-419,1632,333,23,135,-90
P0012,-411,1613,333,25,135,-90
P0013,-402,1595,333,28,135,-90
P0014,-393,1578,333,30,135,-90
P0015,-382,1561,333,32,135,-90
P0016,-371,1544,333,35,135,-90
P0017,-359,1528,333,37,135,-90
P0018,-347,1512,333,40,135,-90
P0019,-334,1497,333,42,135,-90
P0020,-330,1493,333,43,135,-90
P0002,-330,1493,333,45,135,-90
P0002,-316,1479,333,45,135,-90
P0003,-302,1465,333,45,135,-90
P0004,-287,1450,333,45,135,-90
P0005,-273,1436,333,45,135,-90
P0006,-259,1422,333,45,135,-90
P0007,-245,1408,333,45,135,-90
P0008,-231,1394,333,45,135,-90
P0009,-217,1380,333,45,135,-90
P0010,-203,1366,333,45,135,-90
P0011,-188,1351,333,45,135,-90
P0012,-174,1337,333,45,135,-90
P0013,-160,1323,333,45,135,-90
P0014,-146,1309,333,45,135,-90
P0015,-132,1295,333,45,135,-90
P0016,-118,1281,333,45,135,-90
P0017,-104,1267,333,45,135,-90
P0018,-89,1252,333,45,135,-90
P0019,-75,1238,333,45,135,-90
P0020,-61,1224,333,45,135,-90
P0021,-47,1210,333,45,135,-90
P0022,-43,1206,333,45,135,-90
