-928.048	-61.3542	208.313	116.904	147.064	113.078	-928.059	-60.0553	209.063	117.193	147.126	112.888
-929.049	-61.3552	208.299	116.881	147.068	113.067	-929.061	-60.0563	209.049	117.193	147.126	112.888
-930.051	-61.3563	208.286	116.885	147.076	113.084	-930.062	-60.0574	209.036	117.193	147.126	112.888
-931.053	-61.3573	208.272	116.882	147.081	113.09	-931.064	-60.0584	209.022	117.193	147.126	112.888
-932.054	-61.3583	208.259	116.881	147.08	113.093	-932.066	-60.0594	209.009	117.193	147.126	112.888
-933.056	-61.3593	208.245	116.881	147.08	113.093	-933.068	-60.0604	208.995	117.193	147.126	112.888
-934.058	-61.3604	208.232	116.881	147.078	113.091	-934.069	-60.0615	208.981	117.193	147.126	112.888
-935.06	-61.3614	208.218	116.879	147.077	113.087	-935.071	-60.0625	208.968	117.193	147.126	112.888
-936.061	-61.3624	208.205	116.881	147.074	113.087	-936.073	-60.0635	208.954	117.193	147.126	112.888
-937.063	-61.3634	208.191	116.884	147.073	113.087	-937.074	-60.0645	208.941	117.193	147.126	112.888
-938.065	-61.3645	208.177	116.884	147.073	113.087	-938.076	-60.0656	208.927	117.193	147.126	112.888
-939.066	-61.3655	208.164	116.882	147.074	113.089	-939.078	-60.0666	208.914	117.193	147.126	112.888
-940.068	-61.3665	208.15	116.882	147.074	113.089	-940.08	-60.0676	208.9	117.193	147.126	112.888
-941.07	-61.3675	208.137	116.881	147.075	113.085	-941.081	-60.0686	208.887	117.193	147.126	112.888
-942.072	-61.3686	208.123	116.887	147.074	113.09	-942.083	-60.0697	208.873	117.193	147.126	112.888
-943.073	-61.3696	208.11	116.887	147.074	113.09	-943.085	-60.0707	208.86	117.193	147.126	112.888
-944.075	-61.3706	208.096	116.888	147.073	113.09	-944.086	-60.0717	208.846	117.193	147.126	112.888
-945.077	-61.3716	208.083	116.888	147.071	113.092	-945.088	-60.0727	208.833	117.193	147.126	112.888
-946.078	-61.3727	208.069	116.887	147.07	113.087	-946.09	-60.0738	208.819	117.193	147.126	112.888
-947.08	-61.3737	208.056	116.887	147.07	113.087	-947.092	-60.0748	208.805	117.193	147.126	112.888
-948.082	-61.3747	208.042	116.882	147.071	113.084	-948.093	-60.0758	208.792	117.193	147.126	112.888
-949.083	-61.3758	208.028	116.873	147.074	113.079	-949.095	-60.0768	208.778	117.193	147.126	112.888
-950.085	-61.3768	208.015	116.868	147.074	113.076	-950.097	-60.0779	208.765	117.193	147.126	112.888
-951.087	-61.3778	208.001	116.868	147.074	113.076	-951.098	-60.0789	208.751	117.193	147.126	112.888
-952.089	-61.3788	207.988	116.869	147.075	113.077	-952.1	-60.0799	208.738	117.193	147.126	112.888
-953.09	-61.3799	207.974	116.871	147.074	113.079	-953.102	-60.0809	208.724	117.193	147.126	112.888
-954.092	-61.3809	207.961	116.875	147.073	113.082	-954.103	-60.082	208.711	117.193	147.126	112.888
-955.094	-61.3819	207.947	116.878	147.071	113.084	-955.105	-60.083	208.697	117.193	147.126	112.888
