seam0原始点:
-1358.29	272.63	-115.834	100.686	120.561	113.859	0	0
-1357.78	272.399	-115.462	100.732	120.672	113.751	0	0
-1356.34	271.046	-115.167	100.721	120.806	113.475	0	0
-1355.12	270.174	-115.5	100.712	120.948	113.202	0	0
-1353.97	269.613	-115.512	100.71	121.08	112.944	0	0
-1352.76	268.936	-115.599	100.709	121.226	112.653	0	0
-1351.94	268.763	-116.051	100.711	121.344	112.433	0	0
-1350.82	268.12	-116.142	100.714	121.484	112.167	0	0
-1349.49	267.468	-116.545	100.713	121.653	111.867	0	0
-1348.34	266.648	-116.676	100.707	121.781	111.635	0	0
-1347.05	265.79	-116.482	100.697	121.91	111.398	0	0
-1345.8	264.873	-116.409	100.689	122.037	111.153	0	0
-1344.6	263.953	-116.329	100.685	122.165	110.906	0	0
-1343.61	263.339	-116.344	100.682	122.272	110.708	0	0
-1342.35	262.324	-116.101	100.678	122.402	110.484	0	0
-1341.35	261.668	-115.971	100.674	122.507	110.284	0	0
-1340.19	260.985	-115.87	100.671	122.631	110.051	0	0
-1339.14	260.345	-115.916	100.674	122.759	109.827	0	0
-1338.06	260.084	-116.189	100.68	122.902	109.539	0	0
-1336.89	259.582	-116.464	100.681	123.05	109.27	0	0
-1335.53	258.9	-116.402	100.676	123.198	108.996	0	0
-1334.56	258.347	-116.454	100.671	123.305	108.803	0	0
-1333.22	257.471	-116.487	100.668	123.454	108.538	0	0
-1331.71	256.573	-116.322	100.668	123.622	108.22	0	0
-1330.58	255.865	-116.331	100.666	123.747	107.976	0	0
-1329.58	255.109	-116.215	100.662	123.852	107.774	0	0
-1328.57	254.481	-116.184	100.657	123.958	107.58	0	0
-1327.57	253.875	-116.283	100.649	124.064	107.384	0	0
-1326.43	253.127	-116.295	100.646	124.192	107.151	0	0
-1324.97	252.435	-116.355	100.646	124.361	106.839	0	0
-1323.72	251.863	-116.478	100.644	124.508	106.56	0	0
-1322.58	251.232	-116.469	100.641	124.633	106.318	0	0
-1321.48	250.687	-116.475	100.641	124.76	106.087	0	0
-1320.39	250.134	-116.548	100.642	124.887	105.862	0	0
-1319.11	249.569	-116.489	100.644	125.037	105.593	0	0
-1317.93	249.041	-116.567	100.638	125.164	105.351	0	0
-1316.67	248.129	-116.508	100.629	125.291	105.108	0	0
-1315.22	247.146	-116.478	100.619	125.44	104.824	0	0
-1313.8	246.267	-116.41	100.612	125.591	104.555	0	0
-1312.66	245.586	-116.126	100.614	125.717	104.327	0	0
-1311.31	245.072	-116.397	100.618	125.883	104.015	0	0
-1310.23	244.617	-116.43	100.618	126.007	103.772	0	0
-1309.1	244.074	-116.576	100.613	126.132	103.53	0	0
-1307.97	243.607	-116.694	100.609	126.26	103.296	0	0
-1306.83	243.029	-116.701	100.608	126.389	103.066	0	0
-1305.89	242.613	-116.724	100.607	126.496	102.876	0	0
-1304.77	242.113	-116.662	100.607	126.624	102.644	0	0
-1303.8	241.717	-116.722	100.603	126.727	102.438	0	0
-1302.58	241.018	-116.474	100.598	126.851	102.19	0	0
-1301.4	240.307	-116.477	100.595	126.981	101.963	0	0
-1299.99	239.558	-116.487	100.587	127.128	101.682	0	0
-1298.72	238.967	-116.669	100.586	127.279	101.421	0	0
-1297.6	238.53	-116.545	100.587	127.403	101.182	0	0
-1296.62	238.163	-116.563	100.582	127.508	100.976	0	0
-1295.67	237.677	-116.613	100.579	127.612	100.774	0	0
-1294.69	237.134	-116.528	100.577	127.719	100.585	0	0
-1293.56	236.586	-116.652	100.575	127.846	100.351	0	0
-1292.45	236.098	-116.573	100.576	127.972	100.119	0	0
-1291.35	235.666	-116.716	100.576	128.1	99.883	0	0
-1290.01	235.193	-116.71	100.571	128.243	99.593	0	0
-1289	234.711	-116.821	100.564	128.35	99.39	0	0
-1287.51	233.776	-116.677	100.554	128.501	99.12	0	0
-1286.3	233.097	-116.602	100.548	128.627	98.883	0	0
-1285.13	232.581	-116.496	100.545	128.754	98.653	0	0
-1284.05	232.135	-116.358	100.549	128.88	98.42	0	0
-1283.03	231.887	-116.588	100.552	129.004	98.172	0	0
-1281.54	231.416	-116.797	100.548	129.174	97.865	0	0
-1280.53	231	-116.775	100.542	129.282	97.673	0	0
-1279.33	230.403	-116.816	100.536	129.41	97.439	0	0
-1278	229.841	-116.858	100.534	129.557	97.162	0	0
-1276.84	229.353	-116.698	100.532	129.683	96.916	0	0
-1275.75	228.974	-116.685	100.535	129.808	96.682	0	0
-1274.64	228.565	-116.682	100.534	129.936	96.449	0	0
-1273.45	228.08	-116.93	100.526	130.064	96.214	0	0
-1272.4	227.542	-116.925	100.519	130.171	96.023	0	0
-1271.39	227.075	-116.896	100.513	130.274	95.81	0	0
-1270.39	226.658	-116.747	100.508	130.376	95.604	0	0
-1269.08	226.187	-116.77	100.507	130.525	95.331	0	0
-1267.83	225.796	-116.752	100.51	130.676	95.072	0	0
