seam0原始点:
-1151.25	87.4505	42.427	105.013	106.667	109.38	5.29113	4.39053
-1150.81	87.2175	42.4131	104.997	106.687	109.31	5.29549	4.39096
-1149.45	86.6163	42.4289	104.903	106.716	109.132	5.29984	4.39139
-1147.66	85.7383	42.4511	104.781	106.731	108.924	5.3042	4.39183
-1146.74	85.371	42.4508	104.702	106.738	108.79	5.30855	4.39226
-1145.38	84.7422	42.4594	104.62	106.75	108.658	5.31291	4.3927
-1144.03	84.1004	42.4343	104.506	106.767	108.472	5.31727	4.39313
-1142.6	83.428	42.4345	104.405	106.78	108.297	5.32162	4.39356
-1141.59	82.95	42.4557	104.303	106.792	108.108	5.32598	4.394
-1139.96	82.259	42.4647	104.2	106.807	107.929	5.33034	4.39443
-1138.23	81.4752	42.4708	104.079	106.826	107.729	5.33469	4.39487
-1137.23	81.0331	42.4542	104.003	106.838	107.598	5.33905	4.3953
-1136.19	80.5125	42.4491	103.912	106.853	107.449	5.34341	4.39573
-1134.69	79.8648	42.4901	103.834	106.866	107.324	5.34776	4.39617
-1133.69	79.4176	42.5039	103.759	106.878	107.198	5.35212	4.3966
-1132.72	78.9317	42.4917	103.685	106.888	107.071	5.35648	4.39703
-1131.43	78.4373	42.471	103.596	106.902	106.92	5.36083	4.39747
-1130.31	77.9524	42.4626	103.509	106.914	106.762	5.36519	4.3979
-1129.44	77.5179	42.4369	103.435	106.927	106.632	5.36955	4.39834
-1127.6	76.7182	42.4547	103.314	106.946	106.421	5.3739	4.39877
-1126.53	76.286	42.4502	103.24	106.959	106.298	5.37826	4.3992
-1125.45	75.84	42.4351	103.165	106.971	106.171	5.38261	4.39964
-1123.63	75.0259	42.4578	103.047	106.989	105.969	5.38697	4.40007
-1122.08	74.3943	42.4323	102.93	107.007	105.772	5.39133	4.40051
-1120.91	73.8431	42.4607	102.826	107.024	105.597	5.39568	4.40094
-1119.74	73.3492	42.4481	102.738	107.04	105.442	5.40004	4.40137
-1117.97	72.6734	42.4546	102.648	107.056	105.285	5.4044	4.40181
-1116.77	72.1604	42.4592	102.556	107.07	105.127	5.40875	4.40224
-1115.59	71.6491	42.4425	102.465	107.082	104.97	5.41311	4.40267
-1114.33	71.1657	42.4476	102.378	107.097	104.825	5.41747	4.40311
-1112.97	70.6213	42.4601	102.276	107.112	104.643	5.42182	4.40354
-1111.85	70.137	42.4334	102.187	107.128	104.496	5.42618	4.40398
-1110.75	69.75	42.4516	102.113	107.142	104.373	5.43054	4.40441
-1109.86	69.3161	42.4639	102.037	107.154	104.244	5.43489	4.40484
-1108	68.5839	42.4665	101.932	107.172	104.069	5.43925	4.40528
-1106.52	68.0307	42.4726	101.828	107.189	103.889	5.44361	4.40571
-1105.4	67.5423	42.4616	101.74	107.201	103.73	5.44796	4.40615
