seam0原始点:
-961.617	1075.98	382.791	134.394	131.737	-100.314	0	0
-962.121	1075.13	382.807	134.396	131.734	-100.314	0	0
-962.366	1074.13	382.541	134.395	131.738	-100.314	0	0
-961.876	1071.98	384.924	134.397	131.738	-100.315	0	0
-963.315	1072.02	383.995	134.399	131.736	-100.319	0	0
-963.576	1071.09	382.946	134.399	131.739	-100.316	0	0
-964.128	1070.23	383.025	134.399	131.738	-100.319	0	0
-964.656	1069.4	382.778	134.398	131.74	-100.328	0	0
-964.633	1067.91	384.026	134.398	131.738	-100.319	0	0
-965.484	1067.4	383.578	134.398	131.733	-100.315	0	0
-965.815	1066.46	383.243	134.396	131.731	-100.306	0	0
-966.222	1065.51	382.999	134.395	131.731	-100.304	0	0
-966.55	1064.36	383.868	134.396	131.732	-100.31	0	0
-967.025	1063.53	383.405	134.395	131.736	-100.317	0	0
-967.312	1062.36	383.97	134.395	131.736	-100.314	0	0
-967.833	1061.69	382.732	134.396	131.736	-100.316	0	0
-968.321	1060.72	382.965	134.394	131.735	-100.317	0	0
-968.716	1059.81	382.635	134.395	131.735	-100.316	0	0
-969.101	1058.75	383.365	134.396	131.735	-100.315	0	0
-969.47	1057.67	383.591	134.396	131.735	-100.315	0	0
-969.9	1056.8	383.322	134.395	131.735	-100.315	0	0
-970.295	1055.95	382.537	134.396	131.734	-100.313	0	0
-970.714	1054.88	383.26	134.397	131.738	-100.321	0	0
-971.194	1054.13	382.282	134.398	131.739	-100.325	0	0
-971.579	1053.08	382.836	134.399	131.737	-100.318	0	0
-971.985	1052.08	382.83	134.399	131.736	-100.316	0	0
-972.457	1051.23	382.366	134.399	131.732	-100.308	0	0
-972.945	1050.17	383.43	134.398	131.732	-100.305	0	0
-973.343	1049.23	383.338	134.398	131.733	-100.309	0	0
-973.717	1048.45	382.25	134.397	131.734	-100.314	0	0
-974.141	1047.29	383.323	134.393	131.735	-100.319	0	0
-974.549	1046.39	382.775	134.395	131.736	-100.319	0	0
-974.299	1044.68	384.204	134.396	131.736	-100.319	0	0
-975.293	1044.51	382.476	134.396	131.737	-100.318	0	0
-974.83	1042.52	384.449	134.396	131.736	-100.318	0	0
-975.225	1041.56	384.525	134.395	131.737	-100.32	0	0
-976.552	1041.79	382.114	134.393	131.736	-100.322	0	0
-976.975	1040.7	382.998	134.393	131.734	-100.32	0	0
-977.416	1039.74	383.157	134.394	131.734	-100.319	0	0
-977.784	1038.88	382.4	134.393	131.737	-100.327	0	0
-978.123	1037.95	382.025	134.393	131.74	-100.332	0	0
-978.14	1036.39	383.769	134.396	131.737	-100.322	0	0
-978.951	1036.02	382.311	134.397	131.736	-100.317	0	0
-979.371	1035.05	382.225	134.397	131.734	-100.312	0	0
-979.093	1033.19	384.123	134.398	131.731	-100.302	0	0
-980.235	1032.99	382.808	134.398	131.734	-100.31	0	0
-980.39	1031.73	383.472	134.396	131.735	-100.314	0	0
-980.589	1030.58	383.644	134.395	131.736	-100.319	0	0
-981.282	1029.86	383.388	134.397	131.736	-100.319	0	0
-981.81	1029.01	383.243	134.397	131.735	-100.318	0	0
-982.272	1028.22	382.515	134.395	131.736	-100.32	0	0
-982.746	1027.29	382.813	134.397	131.737	-100.319	0	0
-983.142	1026.37	382.264	134.396	131.737	-100.318	0	0
-983.529	1025.35	382.695	134.395	131.736	-100.318	0	0
-983.99	1024.47	382.419	134.393	131.737	-100.323	0	0
-983.855	1022.89	383.603	134.392	131.737	-100.321	0	0
-984.607	1022.31	383.157	134.393	131.737	-100.321	0	0
-985.237	1021.65	382.179	134.392	131.738	-100.327	0	0
-985.681	1020.7	382.166	134.393	131.739	-100.33	0	0
-986.059	1019.8	381.848	134.393	131.738	-100.328	0	0
-986.56	1018.81	382.353	134.394	131.735	-100.321	0	0
-985.325	1016.17	384.219	134.395	131.733	-100.317	0	0
-987.42	1016.92	382.412	134.398	131.73	-100.31	0	0
-987.846	1015.92	382.467	134.398	131.731	-100.309	0	0
-988.148	1014.95	382.19	134.396	131.733	-100.313	0	0
-988.05	1013.36	383.682	134.397	131.734	-100.318	0	0
-989.06	1013.17	381.835	134.398	131.734	-100.317	0	0
-989.451	1012.13	382.44	134.397	131.734	-100.317	0	0
-989.43	1010.64	383.445	134.398	131.735	-100.319	0	0
-990.297	1010.18	382.653	134.398	131.736	-100.32	0	0
-990.538	1009.09	382.901	134.394	131.737	-100.321	0	0
-990.309	1007.5	383.708	134.394	131.736	-100.321	0	0
-991.445	1007.42	382.042	134.394	131.736	-100.32	0	0
-991.879	1006.54	381.468	134.394	131.736	-100.321	0	0
-991.266	1004.31	384.048	134.394	131.735	-100.32	0	0
-992.706	1004.65	381.42	134.395	131.735	-100.317	0	0
-993.151	1003.59	382.348	134.395	131.737	-100.317	0	0
-993.513	1002.68	382.046	134.394	131.74	-100.328	0	0
-993.637	1001.35	383.001	134.396	131.739	-100.327	0	0
-994.299	1000.72	382.174	134.396	131.737	-100.32	0	0
-994.767	999.927	381.602	134.394	131.738	-100.32	0	0
-995.113	998.923	381.758	134.396	131.738	-100.317	0	0
-995.652	997.995	382.233	134.397	131.734	-100.308	0	0
-996.079	997.178	381.704	134.399	131.73	-100.298	0	0
-996.482	996.157	381.832	134.4	131.733	-100.305	0	0
-996.812	995.25	381.366	134.4	131.736	-100.312	0	0
-997.278	994.314	381.515	134.398	131.737	-100.317	0	0
-997.706	993.331	381.782	134.398	131.737	-100.315	0	0
-995.984	990.51	382.71	134.399	131.736	-100.314	0	0
-998.499	991.505	381.315	134.397	131.736	-100.315	0	0
-998.889	990.589	381.144	134.394	131.737	-100.316	0	0
-999.349	989.595	381.803	134.395	131.736	-100.314	0	0
-999.751	988.734	381.405	134.395	131.736	-100.315	0	0
-1000.09	987.778	381.022	134.395	131.736	-100.317	0	0
-1000.31	986.432	382.482	134.396	131.737	-100.318	0	0
-1000.89	985.62	382.394	134.396	131.736	-100.318	0	0
-1001.34	984.809	381.673	134.394	131.736	-100.318	0	0
-1001.78	983.814	382.038	134.395	131.737	-100.322	0	0
-1001.67	982.3	382.844	134.396	131.737	-100.324	0	0
-1002.57	982.054	381.153	134.394	131.737	-100.323	0	0
-1003	981.096	381.503	134.394	131.735	-100.317	0	0
-1002.95	979.578	382.723	134.397	131.735	-100.316	0	0
-1003.82	979.278	381.213	134.398	131.734	-100.314	0	0
-1003.34	977.213	383.351	134.399	131.731	-100.303	0	0
-1004.65	977.328	381.241	134.4	131.733	-100.304	0	0
-1005.05	976.242	381.544	134.398	131.736	-100.309	0	0
-1005.44	975.289	381.403	134.398	131.736	-100.311	0	0
-1005.85	974.432	380.87	134.397	131.736	-100.314	0	0
-1005.66	972.697	382.711	134.397	131.736	-100.314	0	0
-1005.66	971.377	383.214	134.395	131.736	-100.316	0	0
-1007.08	971.652	380.928	134.394	131.737	-100.318	0	0
-1007.44	970.737	380.601	134.396	131.737	-100.318	0	0
-1007.9	969.748	380.73	134.395	131.736	-100.318	0	0
-1008.38	968.796	381.06	134.395	131.735	-100.316	0	0
-1008.8	967.822	381.018	134.395	131.735	-100.316	0	0
-1009.25	966.994	380.523	134.394	131.735	-100.316	0	0
-1009.6	965.847	381.502	134.393	131.736	-100.317	0	0
-1010	964.97	380.943	134.394	131.736	-100.317	0	0
-1010.39	964.029	380.882	134.394	131.736	-100.316	0	0
-1010.83	963.062	380.986	134.394	131.736	-100.316	0	0
-1010.87	961.607	382.169	134.397	131.739	-100.322	0	0
-1011.72	961.179	381.024	134.397	131.741	-100.326	0	0
-1012.04	960.022	381.772	134.396	131.739	-100.319	0	0
-1012.5	959.302	380.614	134.397	131.738	-100.315	0	0
-1012.92	958.415	380.261	134.397	131.738	-100.316	0	0
-1013.37	957.333	381.305	134.396	131.737	-100.311	0	0
-1013.78	956.472	380.647	134.397	131.733	-100.303	0	0
-1014.24	955.567	380.452	134.398	131.733	-100.305	0	0
-1013.81	953.6	382.618	134.397	131.735	-100.31	0	0
-1015.02	953.48	381.439	134.397	131.736	-100.315	0	0
-1015.43	952.632	380.911	134.396	131.737	-100.318	0	0
-1015.89	951.576	381.516	134.395	131.736	-100.317	0	0
-1016.24	950.629	381.033	134.394	131.735	-100.317	0	0
-1016.71	949.651	381.175	134.393	131.735	-100.316	0	0
-1017.12	948.737	380.855	134.394	131.735	-100.316	0	0
-1017.49	947.838	380.483	134.395	131.734	-100.316	0	0
-1017.91	946.894	380.577	134.396	131.735	-100.315	0	0
