-724.27	-62.2292	208.773	118.018	146.859	113.809	-724.27	-62.2292	208.773	117.133	146.991	113.384
-725.273	-62.2219	208.765	118.018	146.859	113.809	-725.273	-62.2219	208.765	117.133	146.991	113.384
-726.276	-62.2146	208.757	118.018	146.859	113.809	-726.276	-62.2146	208.757	117.133	146.991	113.384
-727.278	-62.2073	208.748	118.018	146.859	113.809	-727.278	-62.2073	208.748	117.133	146.991	113.384
-728.281	-62.2	208.74	118.018	146.859	113.809	-728.281	-62.2	208.74	117.133	146.991	113.384
-729.284	-62.1927	208.732	117.998	146.869	113.807	-729.284	-62.1927	208.732	117.133	146.991	113.384
-730.287	-62.1854	208.724	117.994	146.874	113.817	-730.287	-62.1854	208.724	117.133	146.991	113.384
-731.29	-62.1781	208.716	117.994	146.874	113.817	-731.29	-62.1781	208.716	117.133	146.991	113.384
-732.293	-62.1708	208.707	118.001	146.87	113.828	-732.293	-62.1708	208.707	117.133	146.991	113.384
-733.296	-62.1635	208.699	118.001	146.87	113.828	-733.296	-62.1635	208.699	117.133	146.991	113.384
-734.299	-62.1562	208.691	118.001	146.87	113.828	-734.299	-62.1562	208.691	117.133	146.991	113.384
-735.302	-62.1489	208.683	118.011	146.867	113.829	-735.302	-62.1489	208.683	117.133	146.991	113.384
-736.305	-62.1416	208.674	118.011	146.867	113.829	-736.305	-62.1416	208.674	117.133	146.991	113.384
-737.308	-62.1342	208.666	118.014	146.867	113.828	-737.308	-62.1342	208.666	117.133	146.991	113.384
-738.311	-62.1269	208.658	118.014	146.867	113.828	-738.311	-62.1269	208.658	117.133	146.991	113.384
-739.314	-62.1196	208.65	118.009	146.867	113.824	-739.314	-62.1196	208.65	117.133	146.991	113.384
-740.317	-62.1123	208.641	118.006	146.868	113.823	-740.317	-62.1123	208.641	117.133	146.991	113.384
-741.32	-62.105	208.633	118.006	146.868	113.823	-741.32	-62.105	208.633	117.133	146.991	113.384
-742.323	-62.0977	208.625	118.006	146.867	113.819	-742.323	-62.0977	208.625	117.133	146.991	113.384
-743.326	-62.0904	208.617	118.003	146.866	113.813	-743.326	-62.0904	208.617	117.133	146.991	113.384
-744.329	-62.0831	208.608	118.005	146.865	113.814	-744.329	-62.0831	208.608	117.133	146.991	113.384
-745.332	-62.0758	208.6	118.008	146.865	113.818	-745.332	-62.0758	208.6	117.133	146.991	113.384
-746.335	-62.0685	208.592	118.006	146.864	113.818	-746.335	-62.0685	208.592	117.133	146.991	113.384
-747.338	-62.0612	208.584	118.006	146.864	113.818	-747.338	-62.0612	208.584	117.133	146.991	113.384
-748.34	-62.0539	208.575	117.998	146.866	113.813	-748.34	-62.0539	208.575	117.133	146.991	113.384
-749.343	-62.0466	208.567	117.998	146.866	113.813	-749.343	-62.0466	208.567	117.133	146.991	113.384
-750.346	-62.0393	208.559	117.998	146.866	113.813	-750.346	-62.0393	208.559	117.133	146.991	113.384
-751.349	-62.032	208.551	117.997	146.867	113.811	-751.349	-62.032	208.551	117.133	146.991	113.384
-752.352	-62.0247	208.542	117.997	146.867	113.811	-752.352	-62.0247	208.542	117.133	146.991	113.384
-753.355	-62.0174	208.534	118.004	146.867	113.819	-753.355	-62.0174	208.534	117.133	146.991	113.384
-754.358	-62.0101	208.526	118.01	146.867	113.824	-754.358	-62.0101	208.526	117.133	146.991	113.384
-755.361	-62.0028	208.518	118.009	146.864	113.824	-755.361	-62.0028	208.518	117.133	146.991	113.384
-756.364	-61.9955	208.51	118.009	146.864	113.824	-756.364	-61.9955	208.51	117.133	146.991	113.384
-757.367	-61.9882	208.501	118.006	146.864	113.823	-757.367	-61.9882	208.501	117.133	146.991	113.384
-758.37	-61.9809	208.493	118	146.864	113.82	-758.37	-61.9809	208.493	117.133	146.991	113.384
-759.373	-61.9736	208.485	118	146.864	113.82	-759.373	-61.9736	208.485	117.133	146.991	113.384
-760.376	-61.9663	208.477	117.997	146.866	113.82	-760.376	-61.9663	208.477	117.133	146.991	113.384
-761.379	-61.959	208.468	117.997	146.868	113.821	-761.379	-61.959	208.468	117.133	146.991	113.384
-762.382	-61.9517	208.46	117.997	146.868	113.819	-762.382	-61.9517	208.46	117.133	146.991	113.384
-763.385	-61.9444	208.452	117.997	146.868	113.819	-763.385	-61.9444	208.452	117.133	146.991	113.384
-764.388	-61.9371	208.444	117.997	146.868	113.819	-764.388	-61.9371	208.444	117.133	146.991	113.384
-765.391	-61.9298	208.435	117.996	146.866	113.814	-765.391	-61.9298	208.435	117.133	146.991	113.384
