-627.223	-62.1664	209.137	117.569	146.895	113.663	-627.223	-62.1664	209.137	118.015	146.868	113.823
-628.226	-62.1682	209.133	117.569	146.895	113.663	-628.226	-62.1682	209.133	118.015	146.868	113.823
-629.229	-62.1699	209.13	117.538	146.912	113.655	-629.229	-62.1699	209.13	118.015	146.868	113.823
-630.232	-62.1716	209.126	117.524	146.921	113.655	-630.232	-62.1716	209.126	118.015	146.868	113.823
-631.235	-62.1733	209.123	117.52	146.923	113.657	-631.235	-62.1733	209.123	118.015	146.868	113.823
-632.238	-62.175	209.119	117.523	146.92	113.656	-632.238	-62.175	209.119	118.015	146.868	113.823
-633.241	-62.1768	209.116	117.523	146.92	113.656	-633.241	-62.1768	209.116	118.015	146.868	113.823
-634.244	-62.1785	209.112	117.542	146.917	113.67	-634.244	-62.1785	209.112	118.015	146.868	113.823
-635.247	-62.1802	209.109	117.542	146.917	113.67	-635.247	-62.1802	209.109	118.015	146.868	113.823
-636.25	-62.1819	209.105	117.545	146.916	113.673	-636.25	-62.1819	209.105	118.015	146.868	113.823
-637.253	-62.1837	209.102	117.542	146.914	113.671	-637.253	-62.1837	209.102	118.015	146.868	113.823
-638.256	-62.1854	209.098	117.542	146.914	113.671	-638.256	-62.1854	209.098	118.015	146.868	113.823
-639.259	-62.1871	209.095	117.536	146.913	113.667	-639.259	-62.1871	209.095	118.015	146.868	113.823
-640.262	-62.1888	209.091	117.536	146.913	113.664	-640.262	-62.1888	209.091	118.015	146.868	113.823
-641.265	-62.1906	209.088	117.535	146.912	113.662	-641.265	-62.1906	209.088	118.015	146.868	113.823
-642.268	-62.1923	209.084	117.535	146.912	113.662	-642.268	-62.1923	209.084	118.015	146.868	113.823
-643.271	-62.194	209.081	117.538	146.911	113.664	-643.271	-62.194	209.081	118.015	146.868	113.823
-644.274	-62.1957	209.077	117.54	146.91	113.665	-644.274	-62.1957	209.077	118.015	146.868	113.823
-645.277	-62.1974	209.074	117.541	146.912	113.666	-645.277	-62.1974	209.074	118.015	146.868	113.823
-646.281	-62.1992	209.07	117.541	146.912	113.666	-646.281	-62.1992	209.07	118.015	146.868	113.823
-647.284	-62.2009	209.067	117.536	146.913	113.663	-647.284	-62.2009	209.067	118.015	146.868	113.823
-648.287	-62.2026	209.063	117.528	146.911	113.654	-648.287	-62.2026	209.063	118.015	146.868	113.823
-649.29	-62.2043	209.059	117.528	146.91	113.652	-649.29	-62.2043	209.059	118.015	146.868	113.823
-650.293	-62.2061	209.056	117.53	146.909	113.653	-650.293	-62.2061	209.056	118.015	146.868	113.823
-651.296	-62.2078	209.052	117.53	146.909	113.653	-651.296	-62.2078	209.052	118.015	146.868	113.823
-652.299	-62.2095	209.049	117.531	146.908	113.654	-652.299	-62.2095	209.049	118.015	146.868	113.823
-653.302	-62.2112	209.045	117.532	146.909	113.657	-653.302	-62.2112	209.045	118.015	146.868	113.823
-654.305	-62.213	209.042	117.53	146.909	113.656	-654.305	-62.213	209.042	118.015	146.868	113.823
-655.308	-62.2147	209.038	117.527	146.909	113.651	-655.308	-62.2147	209.038	118.015	146.868	113.823
-656.311	-62.2164	209.035	117.528	146.911	113.652	-656.311	-62.2164	209.035	118.015	146.868	113.823
-657.314	-62.2181	209.031	117.529	146.912	113.653	-657.314	-62.2181	209.031	118.015	146.868	113.823
-658.317	-62.2199	209.028	117.529	146.912	113.653	-658.317	-62.2199	209.028	118.015	146.868	113.823
-659.32	-62.2216	209.024	117.531	146.912	113.655	-659.32	-62.2216	209.024	118.015	146.868	113.823
-660.323	-62.2233	209.021	117.531	146.912	113.655	-660.323	-62.2233	209.021	118.015	146.868	113.823
-661.326	-62.225	209.017	117.534	146.91	113.657	-661.326	-62.225	209.017	118.015	146.868	113.823
-662.329	-62.2267	209.014	117.53	146.909	113.654	-662.329	-62.2267	209.014	118.015	146.868	113.823
-663.332	-62.2285	209.01	117.53	146.909	113.654	-663.332	-62.2285	209.01	118.015	146.868	113.823
-664.335	-62.2302	209.007	117.53	146.909	113.654	-664.335	-62.2302	209.007	118.015	146.868	113.823
-665.338	-62.2319	209.003	117.527	146.909	113.653	-665.338	-62.2319	209.003	118.015	146.868	113.823
-666.341	-62.2336	209	117.527	146.909	113.653	-666.341	-62.2336	209	118.015	146.868	113.823
-667.344	-62.2354	208.996	117.531	146.911	113.656	-667.344	-62.2354	208.996	118.015	146.868	113.823
-668.347	-62.2371	208.993	117.532	146.912	113.66	-668.347	-62.2371	208.993	118.015	146.868	113.823
-669.35	-62.2388	208.989	117.532	146.912	113.66	-669.35	-62.2388	208.989	118.015	146.868	113.823
-670.353	-62.2405	208.986	117.536	146.912	113.664	-670.353	-62.2405	208.986	118.015	146.868	113.823
-671.356	-62.2423	208.982	117.538	146.912	113.667	-671.356	-62.2423	208.982	118.015	146.868	113.823
-672.359	-62.244	208.979	117.535	146.911	113.665	-672.359	-62.244	208.979	118.015	146.868	113.823
-673.362	-62.2457	208.975	117.535	146.911	113.665	-673.362	-62.2457	208.975	118.015	146.868	113.823
-674.365	-62.2474	208.972	117.533	146.911	113.66	-674.365	-62.2474	208.972	118.015	146.868	113.823
-675.368	-62.2492	208.968	117.53	146.91	113.659	-675.368	-62.2492	208.968	118.015	146.868	113.823
-676.371	-62.2509	208.965	117.529	146.91	113.657	-676.371	-62.2509	208.965	118.015	146.868	113.823
-677.374	-62.2526	208.961	117.531	146.911	113.659	-677.374	-62.2526	208.961	118.015	146.868	113.823
-678.377	-62.2543	208.958	117.531	146.911	113.659	-678.377	-62.2543	208.958	118.015	146.868	113.823
-679.38	-62.256	208.954	117.532	146.911	113.662	-679.38	-62.256	208.954	118.015	146.868	113.823
