seam0原始点:
-823.467	316.181	-101.829	79.647	135.16	129.201	0	0
-824.46	317.527	-101.923	79.647	135.159	129.197	0	0
-825.059	318.31	-101.876	79.648	135.158	129.196	0	0
-825.915	319.406	-101.893	79.646	135.158	129.193	0	0
-826.777	320.531	-101.942	79.644	135.157	129.188	0	0
-827.637	321.605	-101.934	79.643	135.158	129.187	0	0
-828.538	322.57	-101.875	79.64	135.158	129.186	0	0
-829.245	323.546	-101.895	79.639	135.157	129.185	0	0
-830.028	324.713	-101.868	79.639	135.158	129.186	0	0
seam1原始点:
-849.451	348.75	-60.6712	83.134	114.795	174.443	0	0
-849.222	348.656	-61.7232	83.141	114.795	174.44	0	0
-849.132	348.648	-62.821	83.148	114.794	174.442	0	0
-848.634	348.524	-64.0224	83.153	114.795	174.447	0	0
-848.425	348.358	-64.9928	83.154	114.798	174.448	0	0
-848.384	348.152	-66.2304	83.152	114.8	174.448	0	0
-848.396	347.7	-67.4285	83.148	114.8	174.443	0	0
-848.479	347.749	-68.489	83.145	114.8	174.436	0	0
-848.472	347.57	-70.0566	83.144	114.8	174.437	0	0
-848.326	347.356	-71.5808	83.145	114.798	174.442	0	0
-848.243	347.278	-72.7669	83.146	114.797	174.444	0	0
-847.908	347.087	-74.3116	83.147	114.797	174.442	0	0
-847.752	346.951	-75.5026	83.148	114.799	174.438	0	0
-847.778	346.833	-76.6987	83.148	114.799	174.435	0	0
-847.561	346.668	-77.6593	83.149	114.799	174.436	0	0
-847.421	346.532	-79.0243	83.15	114.798	174.439	0	0
seam2原始点:
current object:cad/大椎体UP.info;current seam:seam1_03
model0 RMS:3.53086e-13
seam0有效原始点:
第0段
0	-823.467	316.181	-101.829
1	-824.46	317.527	-101.923
2	-825.059	318.31	-101.876
3	-825.915	319.406	-101.893
4	-826.777	320.531	-101.942
5	-827.637	321.605	-101.934
6	-828.538	322.57	-101.875
7	-829.245	323.546	-101.895
8	-830.028	324.713	-101.868
seam0踢点次序:
seam0第0段
model1 RMS:2.81187e-13
seam1有效原始点:
第0段
0	-849.451	348.75	-60.6712
1	-849.222	348.656	-61.7232
2	-849.132	348.648	-62.821
3	-848.634	348.524	-64.0224
4	-848.425	348.358	-64.9928
5	-848.384	348.152	-66.2304
6	-848.396	347.7	-67.4285
7	-848.479	347.749	-68.489
8	-848.472	347.57	-70.0566
9	-848.326	347.356	-71.5808
10	-848.243	347.278	-72.7669
11	-847.908	347.087	-74.3116
12	-847.752	346.951	-75.5026
13	-847.778	346.833	-76.6987
14	-847.561	346.668	-77.6593
15	-847.421	346.532	-79.0243
seam0踢点次序:
seam0第0段
seam2.size=0
model0(t0):-845,343.733,-101.934
model1(t1):-845.341,343.597,-101.831
seam0<->seam1:0.381891
只关联seam1
一端焊缝关联,另一端长度限制
靠近next
吐出的seam0:
-808.001	296.498	-101.85	79.647	135.16	129.201
-808.617	297.286	-101.852	79.647	135.16	129.201
-809.234	298.073	-101.853	79.647	135.16	129.201
-809.851	298.86	-101.855	79.647	135.16	129.201
-810.467	299.647	-101.856	79.647	135.16	129.201
-811.084	300.435	-101.857	79.647	135.16	129.201
-811.701	301.222	-101.859	79.647	135.16	129.201
-812.317	302.009	-101.86	79.647	135.16	129.201
-812.934	302.796	-101.862	79.647	135.16	129.201
-813.551	303.584	-101.863	79.647	135.16	129.201
-814.167	304.371	-101.864	79.647	135.16	129.201
-814.784	305.158	-101.866	79.647	135.16	129.201
-815.401	305.945	-101.867	79.647	135.16	129.201
-816.017	306.733	-101.868	79.647	135.16	129.201
-816.634	307.52	-101.87	79.647	135.16	129.201
-817.25	308.307	-101.871	79.647	135.16	129.201
-817.867	309.094	-101.873	79.647	135.16	129.201
-818.484	309.881	-101.874	79.647	135.16	129.201
-819.1	310.669	-101.875	79.647	135.16	129.201
-819.717	311.456	-101.877	79.647	135.16	129.201
-820.334	312.243	-101.878	79.647	135.16	129.201
-820.95	313.03	-101.88	79.647	135.16	129.201
-821.567	313.818	-101.881	79.647	135.16	129.201
-822.184	314.605	-101.882	79.647	135.16	129.201
-822.8	315.392	-101.884	79.647	135.16	129.201
-823.417	316.179	-101.885	79.647	135.16	129.201
-824.034	316.967	-101.887	79.647	135.159	129.197
-824.65	317.754	-101.888	79.647	135.159	129.197
-825.267	318.541	-101.889	79.648	135.158	129.196
-825.884	319.328	-101.891	79.646	135.158	129.193
-826.5	320.116	-101.892	79.644	135.157	129.188
-827.117	320.903	-101.894	79.644	135.157	129.188
-827.733	321.69	-101.895	79.643	135.158	129.187
-828.35	322.477	-101.896	79.64	135.158	129.186
-828.967	323.265	-101.898	79.639	135.157	129.185
-829.583	324.052	-101.899	79.639	135.157	129.185
-830.2	324.839	-101.901	79.639	135.158	129.186
-830.817	325.626	-101.902	79.639	135.158	129.186
-831.433	326.414	-101.903	79.639	135.158	129.186
-832.05	327.201	-101.905	79.639	135.158	129.186
-832.667	327.988	-101.906	79.639	135.158	129.186
-833.283	328.775	-101.907	79.639	135.158	129.186
-833.9	329.562	-101.909	79.639	135.158	129.186
-834.517	330.35	-101.91	79.639	135.158	129.186
-835.133	331.137	-101.912	79.639	135.158	129.186
-835.75	331.924	-101.913	79.639	135.158	129.186
-836.367	332.711	-101.914	79.639	135.158	129.186
-836.983	333.499	-101.916	79.639	135.158	129.186
-837.6	334.286	-101.917	79.639	135.158	129.186
-838.216	335.073	-101.919	79.639	135.158	129.186
-838.833	335.86	-101.92	79.639	135.158	129.186
-839.45	336.648	-101.921	79.639	135.158	129.186
-840.066	337.435	-101.923	79.639	135.158	129.186
-840.683	338.222	-101.924	79.639	135.158	129.186
-841.3	339.009	-101.926	79.639	135.158	129.186
-841.916	339.797	-101.927	79.639	135.158	129.186
-842.533	340.584	-101.928	79.639	135.158	129.186
-843.15	341.371	-101.93	79.639	135.158	129.186
-843.766	342.158	-101.931	79.639	135.158	129.186
-844.383	342.946	-101.933	79.639	135.158	129.186
-845	343.733	-101.934	79.639	135.158	129.186
