119,764,44,117,130,-90
123,766,44,119,130,-90
128,769,44,120,130,-90
132,771,44,121,130,-90
136,774,44,122,130,-90
141,777,44,123,130,-90
145,779,44,124,130,-90
149,782,44,125,130,-90
153,785,44,127,130,-90
157,788,44,128,130,-90
161,791,44,129,130,-90
165,795,44,130,130,-90
168,798,44,131,130,-90
172,801,44,132,130,-90
176,805,44,134,130,-90
179,808,44,135,130,-90
183,812,44,136,130,-90
186,815,44,137,130,-90
190,819,44,138,130,-90
193,823,44,139,130,-90
196,826,44,140,130,-90
199,830,44,142,130,-90
203,834,44,143,130,-90
206,838,44,144,130,-90
208,842,44,145,130,-90
211,846,44,146,130,-90
214,851,44,147,130,-90
217,855,44,148,130,-90
219,859,44,150,130,-90
222,864,44,151,130,-90
224,868,44,152,130,-90
226,872,44,153,130,-90
229,877,44,154,130,-90
231,881,44,155,130,-90
233,886,44,157,130,-90
235,891,44,158,130,-90
237,895,44,159,130,-90
238,900,44,160,130,-90
240,905,44,161,130,-90
242,909,44,162,130,-90
243,914,44,163,130,-90
244,919,44,165,130,-90
246,924,44,166,130,-90
247,929,44,167,130,-90
248,933,44,168,130,-90
249,938,44,169,130,-90
250,943,44,170,130,-90
251,948,44,172,130,-90
251,953,44,173,130,-90
252,958,44,174,130,-90
252,963,44,175,130,-90
253,968,44,176,130,-90
253,973,44,177,130,-90
253,978,44,178,130,-90
253,983,44,180,130,-90
253,988,44,-179,130,-90
253,993,44,-178,130,-90
253,998,44,-177,130,-90
253,1003,44,-176,130,-90
252,1008,44,-175,130,-90
252,1013,44,-174,130,-90
251,1018,44,-172,130,-90
250,1023,44,-171,130,-90
250,1028,44,-170,130,-90
249,1033,44,-169,130,-90
248,1038,44,-168,130,-90
247,1043,44,-167,130,-90
245,1047,44,-165,130,-90
244,1052,44,-164,130,-90
243,1057,44,-163,130,-90
241,1062,44,-162,130,-90
240,1067,44,-161,130,-90
238,1071,44,-160,130,-90
236,1076,44,-159,130,-90
234,1081,44,-157,130,-90
232,1085,44,-156,130,-90
230,1090,44,-155,130,-90
228,1094,44,-154,130,-90
226,1099,44,-153,130,-90
224,1103,44,-152,130,-90
221,1108,44,-151,130,-90
219,1112,44,-149,130,-90
216,1116,44,-148,130,-90
213,1120,44,-147,130,-90
211,1125,44,-146,130,-90
208,1129,44,-145,130,-90
205,1133,44,-144,130,-90
202,1137,44,-142,130,-90
199,1141,44,-141,130,-90
196,1145,44,-140,130,-90
192,1148,44,-139,130,-90
189,1152,44,-138,130,-90
186,1156,44,-137,130,-90
182,1159,44,-136,130,-90
179,1163,44,-134,130,-90
175,1166,44,-133,130,-90
171,1170,44,-132,130,-90
168,1173,44,-131,130,-90
164,1176,44,-130,130,-90
160,1179,44,-129,130,-90
