-104.365,1056.99,503,-0.189565,90,-90
-103.56,1046.96,503,2.40323,90,-90
-102.663,1036.93,503,5.0205,90,-90
-101.52,1026.92,503,7.63227,90,-90
-100.017,1016.95,503,10.2046,90,-90
-98.1177,1007.06,503,12.7452,90,-90
-95.7928,997.303,503,15.2552,90,-90
-93.0052,987.699,503,17.7542,90,-90
-89.7407,978.249,503,20.2447,90,-90
-86.0004,968.972,503,22.7452,90,-90
-81.8194,959.864,503,25.2582,90,-90
-77.2477,950.922,503,27.8036,90,-90
-72.3508,942.166,503,30.3817,90,-90
-67.1558,933.621,503,32.9979,90,-90
-61.6293,925.31,503,35.6132,90,-90
-55.7182,917.287,503,38.1888,90,-90
-49.4225,909.571,503,40.7318,90,-90
-42.7785,902.144,503,43.2455,90,-90
-35.7827,895.032,503,45.7546,90,-90
-28.4543,888.254,503,48.2682,90,-90
-20.8339,881.813,503,50.8112,90,-90
-12.9142,875.682,503,53.3869,90,-90
-4.69771,869.863,503,56.0021,90,-90
3.78599,864.409,503,58.6182,90,-90
12.4713,859.39,503,61.1962,90,-90
21.3286,854.812,503,63.7413,90,-90
30.395,850.622,503,66.254,90,-90
39.6684,846.791,503,68.7544,90,-90
49.094,843.355,503,71.2452,90,-90
58.6448,840.376,503,73.7455,90,-90
68.3043,837.865,503,76.2583,90,-90
78.0901,835.776,503,78.8037,90,-90
87.9881,834.074,503,81.3824,90,-90
97.9622,832.759,503,84,90,-90
107.976,831.834,503,86.6176,90,-90
118.001,831.338,503,89.1964,90,-90
128.01,831.328,503,91.7417,90,-90
137.978,831.812,503,94.2545,90,-90
147.881,832.749,503,96.7547,90,-90
157.698,834.12,503,99.2454,90,-90
167.438,835.942,503,101.746,90,-90
177.136,838.227,503,104.258,90,-90
186.779,840.982,503,106.804,90,-90
196.323,844.187,503,109.382,90,-90
205.743,847.811,503,112,90,-90
214.984,851.802,503,114.617,90,-90
224.016,856.139,503,117.195,90,-90
232.819,860.823,503,119.741,90,-90
241.376,865.853,503,122.254,90,-90
249.684,871.251,503,124.756,90,-90
257.704,877.056,503,127.25,90,-90
265.438,883.275,503,129.756,90,-90
272.921,889.893,503,132.276,90,-90
280.144,896.858,503,134.826,90,-90
287.09,904.129,503,137.402,90,-90
293.72,911.68,503,139.997,90,-90
299.989,919.488,503,142.56,90,-90
305.888,927.548,503,145.038,90,-90
311.419,935.818,503,147.439,90,-90
316.59,944.306,503,149.796,90,-90
321.367,953.047,503,152.224,90,-90
325.745,962.042,503,154.911,90,-90
329.693,971.274,503,158.156,90,-90
333.212,980.707,503,162.291,90,-90
336.345,990.281,503,167.555,90,-90
339.106,999.952,503,173.724,90,-90
341.453,1009.66,503,179.598,90,-90
343.334,1019.33,503,182.278,90,-90
344.758,1028.95,503,176.651,90,-90
345.714,1038.47,503,155.59,90,-90
346.223,1047.85,503,111.788,90,-90
346.344,1057.14,503,42.7435,90,-90
346.104,1066.57,503,-39.9611,90,-90
345.473,1076.2,503,-108.837,90,-90
344.414,1085.98,503,-152.429,90,-90
342.943,1095.8,503,-173.361,90,-90
341.04,1105.59,503,-178.956,90,-90
338.677,1115.29,503,-176.345,90,-90
335.834,1124.89,503,-170.573,90,-90
332.538,1134.37,503,-164.491,90,-90
328.83,1143.72,503,-159.275,90,-90
324.691,1152.85,503,-155.144,90,-90
320.12,1161.75,503,-151.858,90,-90
315.153,1170.41,503,-149.087,90,-90
309.821,1178.86,503,-146.544,90,-90
304.133,1187.09,503,-144.085,90,-90
298.113,1195.09,503,-141.654,90,-90
291.77,1202.84,503,-139.211,90,-90
285.102,1210.32,503,-136.752,90,-90
278.129,1217.51,503,-134.265,90,-90
270.862,1224.35,503,-131.754,90,-90
263.294,1230.86,503,-129.206,90,-90
255.426,1237.01,503,-126.624,90,-90
247.24,1242.78,503,-124.003,90,-90
238.778,1248.16,503,-121.383,90,-90
230.077,1253.17,503,-118.803,90,-90
221.192,1257.79,503,-116.258,90,-90
212.169,1262.01,503,-113.745,90,-90
