119,764,44,117,130,-90
120,764,44,118,130,-90
121,765,44,118,130,-90
122,765,44,118,130,-90
123,766,44,118,130,-90
123,766,44,119,130,-90
124,767,44,119,130,-90
125,767,44,119,130,-90
126,768,44,119,130,-90
127,768,44,119,130,-90
128,769,44,120,130,-90
129,769,44,120,130,-90
130,770,44,120,130,-90
130,770,44,120,130,-90
131,771,44,121,130,-90
132,771,44,121,130,-90
133,772,44,121,130,-90
134,772,44,121,130,-90
135,773,44,122,130,-90
136,773,44,122,130,-90
136,774,44,122,130,-90
137,774,44,122,130,-90
138,775,44,122,130,-90
139,776,44,123,130,-90
140,776,44,123,130,-90
141,777,44,123,130,-90
141,777,44,123,130,-90
142,778,44,124,130,-90
143,778,44,124,130,-90
144,779,44,124,130,-90
145,779,44,124,130,-90
146,780,44,125,130,-90
146,781,44,125,130,-90
147,781,44,125,130,-90
148,782,44,125,130,-90
149,782,44,125,130,-90
150,783,44,126,130,-90
151,783,44,126,130,-90
151,784,44,126,130,-90
152,785,44,126,130,-90
153,785,44,127,130,-90
154,786,44,127,130,-90
155,786,44,127,130,-90
155,787,44,127,130,-90
156,788,44,128,130,-90
157,788,44,128,130,-90
158,789,44,128,130,-90
158,789,44,128,130,-90
159,790,44,128,130,-90
160,791,44,129,130,-90
161,791,44,129,130,-90
162,792,44,129,130,-90
162,793,44,129,130,-90
163,793,44,130,130,-90
164,794,44,130,130,-90
165,795,44,130,130,-90
165,795,44,130,130,-90
166,796,44,131,130,-90
167,796,44,131,130,-90
168,797,44,131,130,-90
168,798,44,131,130,-90
169,798,44,131,130,-90
170,799,44,132,130,-90
171,800,44,132,130,-90
171,800,44,132,130,-90
172,801,44,132,130,-90
173,802,44,133,130,-90
174,802,44,133,130,-90
174,803,44,133,130,-90
175,804,44,133,130,-90
176,805,44,134,130,-90
177,805,44,134,130,-90
177,806,44,134,130,-90
178,807,44,134,130,-90
179,807,44,134,130,-90
179,808,44,135,130,-90
180,809,44,135,130,-90
181,809,44,135,130,-90
182,810,44,135,130,-90
182,811,44,136,130,-90
183,812,44,136,130,-90
184,812,44,136,130,-90
184,813,44,136,130,-90
185,814,44,137,130,-90
186,814,44,137,130,-90
186,815,44,137,130,-90
187,816,44,137,130,-90
188,817,44,137,130,-90
188,817,44,138,130,-90
189,818,44,138,130,-90
190,819,44,138,130,-90
190,820,44,138,130,-90
191,820,44,139,130,-90
192,821,44,139,130,-90
192,822,44,139,130,-90
193,823,44,139,130,-90
194,823,44,140,130,-90
194,824,44,140,130,-90
195,825,44,140,130,-90
196,826,44,140,130,-90
196,826,44,140,130,-90
197,827,44,141,130,-90
198,828,44,141,130,-90
198,829,44,141,130,-90
199,830,44,141,130,-90
199,830,44,142,130,-90
200,831,44,142,130,-90
201,832,44,142,130,-90
201,833,44,142,130,-90
202,833,44,143,130,-90
203,834,44,143,130,-90
203,835,44,143,130,-90
204,836,44,143,130,-90
204,837,44,143,130,-90
205,837,44,144,130,-90
206,838,44,144,130,-90
206,839,44,144,130,-90
207,840,44,144,130,-90
207,841,44,145,130,-90
208,842,44,145,130,-90
208,842,44,145,130,-90
209,843,44,145,130,-90
210,844,44,146,130,-90
210,845,44,146,130,-90
211,846,44,146,130,-90
211,846,44,146,130,-90
212,847,44,146,130,-90
212,848,44,147,130,-90
213,849,44,147,130,-90
213,850,44,147,130,-90
214,851,44,147,130,-90
215,852,44,148,130,-90
