-104,1057,503,0,90,-90
-103,1047,503,2,90,-90
-103,1037,503,5,90,-90
-102,1027,503,8,90,-90
-100,1017,503,10,90,-90
-98,1007,503,13,90,-90
-96,997,503,15,90,-90
-93,988,503,18,90,-90
-90,978,503,20,90,-90
-86,969,503,23,90,-90
-82,960,503,25,90,-90
-77,951,503,28,90,-90
-72,942,503,30,90,-90
-67,934,503,33,90,-90
-62,925,503,36,90,-90
-56,917,503,38,90,-90
-49,910,503,41,90,-90
-43,902,503,43,90,-90
-36,895,503,46,90,-90
-28,888,503,48,90,-90
-21,882,503,51,90,-90
-13,876,503,53,90,-90
-5,870,503,56,90,-90
4,864,503,59,90,-90
13,859,503,61,90,-90
21,855,503,64,90,-90
30,851,503,66,90,-90
40,847,503,69,90,-90
49,843,503,71,90,-90
59,840,503,74,90,-90
68,838,503,76,90,-90
78,836,503,79,90,-90
88,834,503,81,90,-90
98,833,503,84,90,-90
108,832,503,87,90,-90
118,831,503,89,90,-90
128,831,503,92,90,-90
138,832,503,94,90,-90
148,833,503,97,90,-90
158,834,503,99,90,-90
167,836,503,102,90,-90
177,838,503,104,90,-90
187,841,503,107,90,-90
196,844,503,109,90,-90
206,848,503,112,90,-90
215,852,503,115,90,-90
224,856,503,117,90,-90
233,861,503,120,90,-90
241,866,503,122,90,-90
250,871,503,125,90,-90
258,877,503,127,90,-90
265,883,503,130,90,-90
273,890,503,132,90,-90
280,897,503,135,90,-90
287,904,503,137,90,-90
294,912,503,140,90,-90
300,919,503,143,90,-90
306,928,503,145,90,-90
311,936,503,148,90,-90
317,944,503,150,90,-90
321,953,503,153,90,-90
326,962,503,155,90,-90
330,971,503,158,90,-90
333,981,503,160,90,-90
336,990,503,163,90,-90
339,1000,503,165,90,-90
342,1010,503,168,90,-90
343,1019,503,171,90,-90
345,1029,503,173,90,-90
346,1039,503,176,90,-90
346,1049,503,178,90,-90
346,1056,503,180,90,-90
346,1066,503,-178,90,-90
346,1076,503,-175,90,-90
344,1086,503,-172,90,-90
343,1096,503,-170,90,-90
341,1106,503,-167,90,-90
339,1115,503,-165,90,-90
336,1125,503,-162,90,-90
332,1134,503,-160,90,-90
329,1144,503,-157,90,-90
325,1153,503,-155,90,-90
320,1162,503,-152,90,-90
315,1170,503,-150,90,-90
310,1179,503,-147,90,-90
304,1187,503,-144,90,-90
298,1195,503,-142,90,-90
292,1203,503,-139,90,-90
285,1210,503,-137,90,-90
278,1218,503,-134,90,-90
271,1224,503,-132,90,-90
263,1231,503,-129,90,-90
256,1237,503,-127,90,-90
247,1243,503,-124,90,-90
239,1248,503,-121,90,-90
230,1253,503,-119,90,-90
221,1258,503,-116,90,-90
212,1262,503,-114,90,-90
203,1266,503,-111,90,-90
194,1269,503,-109,90,-90
184,1272,503,-106,90,-90
175,1275,503,-104,90,-90
165,1277,503,-101,90,-90
155,1279,503,-99,90,-90
145,1280,503,-96,90,-90
135,1281,503,-93,90,-90
125,1281,503,-91,90,-90
115,1281,503,-88,90,-90
105,1281,503,-86,90,-90
95,1280,503,-83,90,-90
85,1278,503,-81,90,-90
75,1277,503,-78,90,-90
66,1274,503,-76,90,-90
56,1272,503,-73,90,-90
47,1268,503,-71,90,-90
37,1265,503,-68,90,-90
28,1261,503,-65,90,-90
19,1257,503,-63,90,-90
10,1252,503,-60,90,-90
2,1247,503,-58,90,-90
-7,1241,503,-55,90,-90
-15,1235,503,-53,90,-90
-23,1229,503,-50,90,-90
-30,1223,503,-48,90,-90
-37,1216,503,-45,90,-90
-44,1208,503,-43,90,-90
-51,1201,503,-40,90,-90
-57,1193,503,-37,90,-90
-63,1185,503,-35,90,-90
-69,1177,503,-32,90,-90
-74,1168,503,-30,90,-90
-79,1159,503,-27,90,-90
-83,1150,503,-25,90,-90
-87,1141,503,-22,90,-90
-90,1132,503,-20,90,-90
-94,1122,503,-17,90,-90
-96,1113,503,-15,90,-90
-99,1103,503,-12,90,-90
-101,1093,503,-9,90,-90
-102,1083,503,-7,90,-90
-103,1073,503,-4,90,-90
-103,1063,503,-2,90,-90
-104,1057,503,0,90,-90
