201.306,-94.391,266.308,162.054,134.778,-80.223
201.429,-94.436,266.138,162.050,134.779,-80.226
201.320,-94.686,266.108,161.926,134.776,-80.221
201.006,-95.472,266.268,161.726,134.795,-80.228
200.686,-96.278,266.201,161.522,134.809,-80.237
200.209,-97.043,266.149,161.317,134.822,-80.260
199.820,-97.755,266.134,161.111,134.831,-80.266
199.553,-98.503,266.138,160.906,134.843,-80.278
199.200,-99.146,266.278,160.706,134.849,-80.284
198.970,-99.918,266.215,160.503,134.859,-80.304
198.544,-100.607,266.271,160.300,134.868,-80.309
198.206,-101.337,266.118,160.104,134.879,-80.331
197.564,-102.728,266.185,159.693,134.898,-80.355
197.230,-103.432,266.164,159.500,134.899,-80.353
196.775,-104.130,266.148,159.292,134.912,-80.377
196.011,-105.549,266.153,158.875,134.921,-80.390
196.836,-107.851,266.072,158.453,134.934,-80.416
191.577,-115.055,266.246,156.183,134.971,-80.559
190.598,-115.416,266.186,155.977,134.968,-80.553
190.177,-116.090,266.272,155.771,134.972,-80.582
189.801,-116.848,266.267,155.561,134.968,-80.578
189.379,-117.500,266.295,155.354,134.972,-80.603
188.953,-118.149,266.355,155.141,134.968,-80.607
188.644,-118.953,266.253,154.937,134.971,-80.626
188.068,-119.534,266.292,154.729,134.965,-80.624
187.781,-120.313,266.306,154.525,134.966,-80.641
187.250,-121.017,266.269,154.305,134.966,-80.652
186.807,-121.637,266.313,154.100,134.962,-80.662
186.363,-122.288,266.261,153.893,134.959,-80.676
186.011,-122.982,266.258,153.688,134.953,-80.674
185.602,-123.661,266.273,153.492,134.952,-80.700
184.943,-123.856,265.870,161.765,134.727,-80.588
184.930,-123.845,265.911,161.764,134.725,-80.583
184.920,-123.861,265.895,161.766,134.730,-80.594
184.918,-123.875,265.888,161.768,134.732,-80.594
184.890,-123.876,265.909,161.771,134.732,-80.592
184.901,-123.893,265.865,161.771,134.732,-80.592
184.905,-123.896,265.859,161.771,134.732,-80.592
184.923,-123.907,265.882,161.771,134.734,-80.592
184.909,-123.898,265.965,161.772,134.733,-80.593
184.980,-123.992,265.910,161.770,134.734,-80.592
184.863,-124.110,266.095,161.716,134.729,-80.597
185.107,-124.337,266.266,153.284,134.944,-80.700
184.740,-124.348,265.995,161.695,134.728,-80.642
184.620,-124.770,265.958,161.550,134.740,-80.699
184.681,-124.969,266.263,153.084,134.946,-80.724
184.287,-125.202,265.926,161.407,134.735,-80.731
184.302,-125.673,266.282,152.877,134.934,-80.723
184.067,-125.670,265.818,161.274,134.741,-80.791
183.848,-126.158,265.898,161.139,134.744,-80.846
183.751,-126.224,266.350,152.674,134.934,-80.743
183.553,-126.573,265.791,161.011,134.749,-80.898
183.301,-126.861,266.386,152.461,134.926,-80.746
183.287,-127.025,265.833,160.878,134.747,-80.949
182.846,-127.386,265.863,160.748,134.747,-81.000
182.908,-127.580,266.360,152.258,134.923,-80.770
182.624,-127.865,265.881,160.619,134.751,-81.058
182.447,-128.192,265.971,160.514,134.747,-81.082
182.441,-128.253,266.339,152.046,134.915,-80.776
182.033,-128.599,265.986,160.379,134.744,-81.093
181.930,-128.933,265.910,160.279,134.754,-81.095
182.023,-128.967,266.299,151.842,134.911,-80.796
181.710,-129.172,265.779,160.219,134.754,-81.100
181.591,-129.373,265.903,160.156,134.754,-81.110
181.457,-129.586,265.870,160.087,134.754,-81.116
181.584,-129.642,266.347,151.623,134.900,-80.795
181.713,-129.972,266.156,160.019,134.755,-81.120
181.068,-129.978,265.870,159.952,134.752,-81.117
180.928,-130.214,265.859,159.882,134.755,-81.134
181.132,-130.306,266.342,151.417,134.898,-80.817
180.776,-130.420,265.847,159.816,134.755,-81.137
180.579,-130.635,265.862,159.752,134.755,-81.137
180.369,-130.826,265.838,159.687,134.755,-81.142
180.659,-131.017,266.292,151.206,134.888,-80.822
180.329,-131.078,265.968,159.620,134.753,-81.144
180.151,-131.301,265.777,159.555,134.755,-81.150
179.966,-131.541,265.646,159.489,134.758,-81.165
180.182,-131.629,266.311,150.999,134.882,-80.841
179.800,-131.719,265.848,159.423,134.756,-81.163
179.671,-131.957,265.780,159.354,134.757,-81.170
179.679,-132.237,265.802,159.286,134.756,-81.175
179.626,-132.219,266.314,150.794,134.871,-80.845
179.295,-132.317,265.900,159.216,134.755,-81.174
179.108,-132.531,265.924,159.150,134.759,-81.191
179.003,-132.795,266.062,159.077,134.753,-81.187
179.226,-132.943,266.381,150.585,134.865,-80.859
179.093,-133.475,265.950,158.963,134.738,-81.130
178.751,-133.528,266.368,150.385,134.853,-80.864
178.267,-133.643,265.913,158.828,134.730,-81.107
178.240,-134.111,266.381,150.180,134.845,-80.883
178.110,-134.153,265.999,158.692,134.730,-81.095
177.830,-134.622,266.149,158.559,134.730,-81.086
177.785,-134.723,266.383,149.983,134.836,-80.890
177.522,-135.054,266.166,158.429,134.728,-81.084
177.315,-135.351,266.401,149.776,134.829,-80.914
177.212,-135.489,266.164,158.295,134.729,-81.084
176.730,-135.844,265.939,158.163,134.731,-81.086
176.899,-135.975,266.412,149.586,134.815,-80.908
176.459,-136.260,266.044,158.031,134.731,-81.087
176.213,-136.727,266.036,157.899,134.733,-81.090
175.967,-137.189,266.028,157.765,134.744,-81.128
175.536,-137.569,266.053,157.641,134.750,-81.255
175.257,-138.080,266.019,157.517,134.751,-81.373
174.948,-138.505,266.005,157.387,134.752,-81.386
174.438,-138.834,266.013,157.257,134.751,-81.391
174.309,-139.351,266.029,157.122,134.749,-81.394
173.838,-139.652,266.062,156.991,134.750,-81.396
173.596,-140.127,265.998,156.857,134.749,-81.394
173.272,-140.520,266.040,156.727,134.749,-81.393
172.857,-140.871,266.114,156.592,134.749,-81.385
172.651,-141.430,265.868,156.461,134.755,-81.340
172.256,-141.817,265.822,156.333,134.757,-81.313
171.891,-142.172,265.942,156.201,134.758,-81.296
171.623,-142.614,265.956,156.073,134.760,-81.286
171.226,-142.978,265.916,155.943,134.759,-81.281
170.958,-143.402,265.923,155.814,134.759,-81.279
170.682,-143.846,265.930,155.685,134.759,-81.279
170.304,-144.214,265.980,155.556,134.758,-81.279
169.963,-144.614,265.944,155.424,134.758,-81.280
